Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
920.102;-2.2842;-0.2144;0.8828;-2.5635;5.4321;-8.4229;-1.0327;4.8120;-60.3864;35.0100 
920.112;-2.2842;-0.2144;0.8828;-2.5635;5.4321;-8.4229;-1.1041;5.0153;-60.3699;35.0500 
920.112;-2.2842;-0.2144;0.8828;-2.5635;5.4321;-8.4229;-1.1810;5.2130;-60.3534;35.0500 
920.132;-2.2842;-0.2144;0.8828;-2.5635;5.4321;-8.4229;-1.2524;5.4108;-60.3369;35.0800 
920.132;-2.2842;-0.2144;0.8828;-2.5635;5.4321;-8.4229;-1.3239;5.6085;-60.3204;35.0800 
920.132;-2.2710;-0.3159;0.8179;-3.1738;3.2349;-11.3525;-1.4117;5.7953;-60.3149;35.0400 
920.132;-2.2710;-0.3159;0.8179;-3.1738;3.2349;-11.3525;-1.4996;5.9821;-60.3094;35.0400 
920.132;-2.2710;-0.3159;0.8179;-3.1738;3.2349;-11.3525;-1.5875;6.1633;-60.3094;34.9900 
920.132;-2.2710;-0.3159;0.8179;-3.1738;3.2349;-11.3525;-1.6809;6.3501;-60.3040;34.9900 
920.142;-2.2710;-0.3159;0.8179;-3.1738;3.2349;-11.3525;-1.7688;6.5314;-60.2985;34.9300 
920.142;-2.2710;-0.3159;0.8179;-3.1738;3.2349;-11.3525;-1.8567;6.7181;-60.2930;34.9300 
920.282;-2.2710;-0.3159;0.8179;-3.1738;3.2349;-11.3525;-1.9446;6.8994;-60.2930;35.0900 
920.282;-2.2710;-0.3159;0.8179;-3.1738;3.2349;-11.3525;-2.0325;7.0807;-60.2875;35.0900 
920.292;-1.8843;-0.3462;0.7349;-1.4648;-2.4414;-13.2446;-2.1204;7.2290;-60.2930;35.0900 
920.292;-1.8843;-0.3462;0.7349;-1.4648;-2.4414;-13.2446;-2.2028;7.3773;-60.3040;35.0700 
920.292;-1.8843;-0.3462;0.7349;-1.4648;-2.4414;-13.2446;-2.2906;7.5256;-60.3149;35.0700 
920.292;-1.8843;-0.3462;0.7349;-1.4648;-2.4414;-13.2446;-2.3730;7.6740;-60.3259;35.0100 
920.292;-1.8843;-0.3462;0.7349;-1.4648;-2.4414;-13.2446;-2.4554;7.8168;-60.3369;35.0100 
920.292;-1.8843;-0.3462;0.7349;-1.4648;-2.4414;-13.2446;-2.5378;7.9651;-60.3534;35.0700 
920.292;-1.8843;-0.3462;0.7349;-1.4648;-2.4414;-13.2446;-2.6202;8.1079;-60.3644;35.0700 
920.292;-1.8843;-0.3462;0.7349;-1.4648;-2.4414;-13.2446;-2.7026;8.2562;-60.3754;35.0400 
920.292;-1.2554;-0.3120;0.5698;3.6621;-11.1084;-14.4043;-2.7686;8.3496;-60.4028;35.0400 
920.292;-1.2554;-0.3120;0.5698;3.6621;-11.1084;-14.4043;-2.8290;8.4375;-60.4248;35.0600 
920.292;-1.2554;-0.3120;0.5698;3.6621;-11.1084;-14.4043;-2.8894;8.5309;-60.4468;35.0600 
920.292;-1.2554;-0.3120;0.5698;3.6621;-11.1084;-14.4043;-2.9498;8.6188;-60.4688;35.1000 
920.292;-1.2554;-0.3120;0.5698;3.6621;-11.1084;-14.4043;-3.0103;8.7122;-60.4962;35.1000 
920.292;-1.2554;-0.3120;0.5698;3.6621;-11.1084;-14.4043;-3.0707;8.8000;-60.5237;35.0000 
920.292;-1.2554;-0.3120;0.5698;3.6621;-11.1084;-14.4043;-3.1311;8.8934;-60.5457;35.0000 
920.292;-1.2554;-0.3120;0.5698;3.6621;-11.1084;-14.4043;-3.1915;8.9813;-60.5731;35.0500 
920.292;-0.5693;-0.2095;0.3550;11.7798;-20.8740;-15.7471;-3.2135;9.0033;-60.6171;35.0500 
920.292;-0.5693;-0.2095;0.3550;11.7798;-20.8740;-15.7471;-3.2355;9.0253;-60.6610;35.0500 
920.292;-0.5693;-0.2095;0.3550;11.7798;-20.8740;-15.7471;-3.2574;9.0417;-60.7050;35.0300 
920.292;-0.5693;-0.2095;0.3550;11.7798;-20.8740;-15.7471;-3.2794;9.0637;-60.7489;35.0300 
920.292;-0.5693;-0.2095;0.3550;11.7798;-20.8740;-15.7471;-3.3014;9.0857;-60.7874;35.0400 
920.292;-0.5693;-0.2095;0.3550;11.7798;-20.8740;-15.7471;-3.3234;9.1022;-60.8313;35.0400 
920.292;-0.5693;-0.2095;0.3550;11.7798;-20.8740;-15.7471;-3.3453;9.1241;-60.8752;35.0600 
920.292;-0.5693;-0.2095;0.3550;11.7798;-20.8740;-15.7471;-3.3673;9.1406;-60.9192;35.0600 
920.292;-0.0239;-0.0942;0.1704;21.1182;-30.7007;-18.4326;-3.3508;8.9813;-61.0291;35.0300 
920.302;-0.0239;-0.0942;0.1704;21.1182;-30.7007;-18.4326;-3.3344;8.8220;-61.1334;35.0300 
920.302;-0.0239;-0.0942;0.1704;21.1182;-30.7007;-18.4326;-3.3179;8.6682;-61.2433;35.0300 
920.302;-0.0239;-0.0942;0.1704;21.1182;-30.7007;-18.4326;-3.3014;8.5089;-61.3531;35.0300 
920.302;-0.0239;-0.0942;0.1704;21.1182;-30.7007;-18.4326;-3.2849;8.3496;-61.4630;34.9900 
920.322;-0.0239;-0.0942;0.1704;21.1182;-30.7007;-18.4326;-3.2684;8.1958;-61.5674;34.9900 
920.322;-0.0239;-0.0942;0.1704;21.1182;-30.7007;-18.4326;-3.2520;8.0365;-61.6772;35.0200 
920.332;-0.0239;-0.0942;0.1704;21.1182;-30.7007;-18.4326;-3.2355;7.8827;-61.7871;35.0200 
920.332;0.3101;0.0024;0.0503;29.3579;-38.9404;-23.1323;-3.0762;7.4432;-61.8640;35.0200 
920.342;0.3101;0.0024;0.0503;29.3579;-38.9404;-23.1323;-2.9224;7.0038;-61.9464;35.0000 
920.342;0.3101;0.0024;0.0503;29.3579;-38.9404;-23.1323;-2.7631;6.5698;-62.0343;35.0000 
920.352;0.3101;0.0024;0.0503;29.3579;-38.9404;-23.1323;-2.6147;6.1304;-62.1222;35.0500 
920.352;0.3101;0.0024;0.0503;29.3579;-38.9404;-23.1323;-2.4609;5.6964;-62.2156;35.0500 
920.362;0.3101;0.0024;0.0503;29.3579;-38.9404;-23.1323;-2.3071;5.2625;-62.3090;35.0600 
920.362;0.3101;0.0024;0.0503;29.3579;-38.9404;-23.1323;-2.1588;4.8285;-62.4023;35.0600 
920.362;0.3101;0.0024;0.0503;29.3579;-38.9404;-23.1323;-2.0050;4.3945;-62.4957;35.1200 
920.362;0.4521;0.0708;0.0000;35.4004;-43.9453;-29.9072;-1.7139;3.9496;-62.5507;35.1200 
920.372;0.4521;0.0708;0.0000;35.4004;-43.9453;-29.9072;-1.4282;3.5046;-62.6111;35.0100 
920.372;0.4521;0.0708;0.0000;35.4004;-43.9453;-29.9072;-1.1426;3.0597;-62.6715;35.0100 
920.382;0.4521;0.0708;0.0000;35.4004;-43.9453;-29.9072;-0.8624;2.6147;-62.7374;35.0700 
920.382;0.4521;0.0708;0.0000;35.4004;-43.9453;-29.9072;-0.5823;2.1698;-62.8088;35.0700 
920.392;0.4521;0.0708;0.0000;35.4004;-43.9453;-29.9072;-0.3021;1.7249;-62.8857;35.0100 
920.392;0.4521;0.0708;0.0000;35.4004;-43.9453;-29.9072;-0.0220;1.2854;-62.9626;35.0100 
920.492;0.4580;0.1094;0.0039;39.3066;-45.4712;-38.3911;0.2856;0.8459;-63.0835;35.0000 
920.502;0.4580;0.1094;0.0039;39.3066;-45.4712;-38.3911;0.5988;0.4065;-63.2098;35.0000 
920.502;0.4580;0.1094;0.0039;39.3066;-45.4712;-38.3911;0.9064;-0.0275;-63.3417;35.0000 
920.502;0.4580;0.1094;0.0039;39.3066;-45.4712;-38.3911;1.2195;-0.4614;-63.4735;35.1000 
920.502;0.4580;0.1094;0.0039;39.3066;-45.4712;-38.3911;1.5326;-0.9009;-63.6108;35.1000 
920.502;0.4580;0.1094;0.0039;39.3066;-45.4712;-38.3911;1.8457;-1.3293;-63.7537;35.0500 
920.502;0.4580;0.1094;0.0039;39.3066;-45.4712;-38.3911;2.1533;-1.7633;-63.8965;35.0500 
920.502;0.4580;0.1094;0.0039;39.3066;-45.4712;-38.3911;2.4664;-2.1973;-64.0393;35.0100 
920.502;0.7539;0.4448;0.3857;41.9312;-43.4570;-48.8892;2.7740;-2.5543;-64.2975;35.0100 
920.502;0.7539;0.4448;0.3857;41.9312;-43.4570;-48.8892;3.0817;-2.9169;-64.5612;35.0500 
920.502;0.7539;0.4448;0.3857;41.9312;-43.4570;-48.8892;3.3948;-3.2739;-64.8248;35.0500 
920.502;0.7539;0.4448;0.3857;41.9312;-43.4570;-48.8892;3.7079;-3.6255;-65.0830;35.0700 
920.502;0.7539;0.4448;0.3857;41.9312;-43.4570;-48.8892;4.0210;-3.9771;-65.3522;35.0700 
920.502;0.7539;0.4448;0.3857;41.9312;-43.4570;-48.8892;4.3341;-4.3286;-65.6158;34.9800 
920.502;0.7539;0.4448;0.3857;41.9312;-43.4570;-48.8892;4.6527;-4.6747;-65.8850;34.9800 
920.502;0.7539;0.4448;0.3857;41.9312;-43.4570;-48.8892;4.9713;-5.0153;-66.1542;35.0400 
920.502;0.6997;0.6816;0.6182;39.7339;-31.1279;-63.2324;5.2954;-5.2515;-66.5057;35.0400 
920.512;0.6997;0.6816;0.6182;39.7339;-31.1279;-63.2324;5.6250;-5.4822;-66.8573;34.9800 
920.512;0.6997;0.6816;0.6182;39.7339;-31.1279;-63.2324;5.9546;-5.7129;-67.2034;34.9800 
920.512;0.6997;0.6816;0.6182;39.7339;-31.1279;-63.2324;6.2842;-5.9381;-67.5549;34.9800 
920.512;0.6997;0.6816;0.6182;39.7339;-31.1279;-63.2324;6.6138;-6.1633;-67.9010;35.0200 
920.512;0.6997;0.6816;0.6182;39.7339;-31.1279;-63.2324;6.9489;-6.3831;-68.2526;35.0200 
920.512;0.6997;0.6816;0.6182;39.7339;-31.1279;-63.2324;7.2839;-6.5973;-68.5986;35.0000 
920.522;0.6997;0.6816;0.6182;39.7339;-31.1279;-63.2324;7.6190;-6.8115;-68.9447;35.0000 
920.522;0.7861;0.9961;1.0303;24.7192;-2.6245;-80.5054;7.8827;-6.8445;-69.3677;35.0300 
920.532;0.7861;0.9961;1.0303;24.7192;-2.6245;-80.5054;8.1464;-6.8774;-69.7906;35.0300 
920.532;0.7861;0.9961;1.0303;24.7192;-2.6245;-80.5054;8.4155;-6.9049;-70.2081;34.9800 
920.562;0.7861;0.9961;1.0303;24.7192;-2.6245;-80.5054;8.6792;-6.9324;-70.6256;34.9800 
920.562;0.7861;0.9961;1.0303;24.7192;-2.6245;-80.5054;8.9429;-6.9543;-71.0431;35.0200 
920.592;0.7861;0.9961;1.0303;24.7192;-2.6245;-80.5054;9.2065;-6.9763;-71.4551;35.0200 
920.592;0.7861;0.9961;1.0303;24.7192;-2.6245;-80.5054;9.4702;-6.9928;-71.8671;35.0200 
920.602;0.7861;0.9961;1.0303;24.7192;-2.6245;-80.5054;9.7394;-7.0093;-72.2736;35.0200 
920.602;0.5303;1.0444;1.1538;-6.4087;35.1563;-94.1772;9.8492;-6.7950;-72.7240;35.0100 
920.602;0.5303;1.0444;1.1538;-6.4087;35.1563;-94.1772;9.9591;-6.5863;-73.1744;35.0100 
920.602;0.5303;1.0444;1.1538;-6.4087;35.1563;-94.1772;10.0690;-6.3721;-73.6194;35.0100 
920.602;0.5303;1.0444;1.1538;-6.4087;35.1563;-94.1772;10.1733;-6.1578;-74.0643;35.0100 
920.602;0.5303;1.0444;1.1538;-6.4087;35.1563;-94.1772;10.2777;-5.9436;-74.5093;35.0100 
920.602;0.5303;1.0444;1.1538;-6.4087;35.1563;-94.1772;10.3821;-5.7294;-74.9487;35.0400 
920.602;0.5303;1.0444;1.1538;-6.4087;35.1563;-94.1772;10.4810;-5.5151;-75.3882;35.0400 
920.602;0.5303;1.0444;1.1538;-6.4087;35.1563;-94.1772;10.5798;-5.3009;-75.8276;35.0900 
920.691;0.1211;0.7861;1.0601;-49.4385;69.2139;-98.0835;10.4480;-4.8779;-76.2616;35.0900 
920.691;0.1211;0.7861;1.0601;-49.4385;69.2139;-98.0835;10.3107;-4.4550;-76.6956;35.0200 
920.712;0.1211;0.7861;1.0601;-49.4385;69.2139;-98.0835;10.1733;-4.0320;-77.1295;35.0200 
920.712;0.1211;0.7861;1.0601;-49.4385;69.2139;-98.0835;10.0360;-3.6145;-77.5635;35.0300 
920.712;0.1211;0.7861;1.0601;-49.4385;69.2139;-98.0835;9.8932;-3.1970;-77.9919;35.0300 
920.712;0.1211;0.7861;1.0601;-49.4385;69.2139;-98.0835;9.7449;-2.7795;-78.4259;35.0300 
920.712;0.1211;0.7861;1.0601;-49.4385;69.2139;-98.0835;9.5966;-2.3676;-78.8599;35.0300 
920.712;0.1211;0.7861;1.0601;-49.4385;69.2139;-98.0835;9.4482;-1.9556;-79.2883;35.0000 
920.712;-0.2173;0.3569;0.8506;-90.9424;80.8105;-87.8296;9.0472;-1.4447;-79.6674;35.0000 
920.712;-0.2173;0.3569;0.8506;-90.9424;80.8105;-87.8296;8.6407;-0.9338;-80.0464;35.0500 
920.712;-0.2173;0.3569;0.8506;-90.9424;80.8105;-87.8296;8.2343;-0.4285;-80.4309;35.0500 
920.712;-0.2173;0.3569;0.8506;-90.9424;80.8105;-87.8296;7.8278;0.0659;-80.8154;35.0200 
920.712;-0.2173;0.3569;0.8506;-90.9424;80.8105;-87.8296;7.4158;0.5603;-81.2000;35.0200 
920.712;-0.2173;0.3569;0.8506;-90.9424;80.8105;-87.8296;7.0038;1.0547;-81.5900;35.0200 
920.722;-0.2173;0.3569;0.8506;-90.9424;80.8105;-87.8296;6.5863;1.5381;-81.9855;35.0300 
920.722;-0.2173;0.3569;0.8506;-90.9424;80.8105;-87.8296;6.1688;2.0270;-82.3810;35.0300 
920.742;0.0127;-0.1904;0.9233;-109.4971;57.1899;-65.6128;5.5591;2.3291;-82.6666;35.0500 
920.742;0.0127;-0.1904;0.9233;-109.4971;57.1899;-65.6128;4.9493;2.6367;-82.9523;35.0500 
920.742;0.0127;-0.1904;0.9233;-109.4971;57.1899;-65.6128;4.3396;2.9333;-83.2434;34.9800 
920.742;0.0127;-0.1904;0.9233;-109.4971;57.1899;-65.6128;3.7299;3.2300;-83.5400;34.9800 
920.751;0.0127;-0.1904;0.9233;-109.4971;57.1899;-65.6128;3.1201;3.5211;-83.8422;35.0200 
920.751;0.0127;-0.1904;0.9233;-109.4971;57.1899;-65.6128;2.5104;3.8068;-84.1443;35.0200 
920.761;0.0127;-0.1904;0.9233;-109.4971;57.1899;-65.6128;1.9006;4.0869;-84.4574;35.0600 
920.761;0.0127;-0.1904;0.9233;-109.4971;57.1899;-65.6128;1.2909;4.3671;-84.7650;35.0600 
920.901;0.1182;-0.4819;0.7549;-86.2427;8.4839;-41.3818;0.7471;4.3726;-84.9683;34.9800 
920.921;0.1182;-0.4819;0.7549;-86.2427;8.4839;-41.3818;0.2032;4.3781;-85.1660;34.9800 
920.921;0.1182;-0.4819;0.7549;-86.2427;8.4839;-41.3818;-0.3296;4.3835;-85.3638;35.0700 
920.921;0.1182;-0.4819;0.7549;-86.2427;8.4839;-41.3818;-0.8734;4.3835;-85.5670;35.0700 
920.921;0.1182;-0.4819;0.7549;-86.2427;8.4839;-41.3818;-1.4117;4.3835;-85.7703;35.0700 
920.921;0.1182;-0.4819;0.7549;-86.2427;8.4839;-41.3818;-1.9446;4.3781;-85.9735;34.9600 
920.921;0.1182;-0.4819;0.7549;-86.2427;8.4839;-41.3818;-2.4829;4.3781;-86.1768;34.9600 
920.921;0.1182;-0.4819;0.7549;-86.2427;8.4839;-41.3818;-3.0157;4.3726;-86.3800;35.0700 
920.921;0.5298;-0.5703;0.8940;-19.8975;-42.0532;-23.3154;-3.2080;4.0649;-86.4954;35.0700 
920.921;0.5298;-0.5703;0.8940;-19.8975;-42.0532;-23.3154;-3.3948;3.7573;-86.6107;35.0600 
920.921;0.5298;-0.5703;0.8940;-19.8975;-42.0532;-23.3154;-3.5815;3.4497;-86.7261;35.0600 
920.921;0.5298;-0.5703;0.8940;-19.8975;-42.0532;-23.3154;-3.7683;3.1476;-86.8414;34.9700 
920.921;0.5298;-0.5703;0.8940;-19.8975;-42.0532;-23.3154;-3.9551;2.8400;-86.9568;34.9700 
920.931;0.5298;-0.5703;0.8940;-19.8975;-42.0532;-23.3154;-4.1364;2.5378;-87.0667;34.9000 
920.931;0.5298;-0.5703;0.8940;-19.8975;-42.0532;-23.3154;-4.3231;2.2302;-87.1820;34.9000 
920.941;0.5298;-0.5703;0.8940;-19.8975;-42.0532;-23.3154;-4.5044;1.9281;-87.2919;34.9600 
920.941;0.7495;-0.4092;0.7705;72.6318;-77.6978;-12.2070;-4.2078;1.4172;-87.3413;34.9600 
920.951;0.7495;-0.4092;0.7705;72.6318;-77.6978;-12.2070;-3.9111;0.9009;-87.4017;35.0600 
920.951;0.7495;-0.4092;0.7705;72.6318;-77.6978;-12.2070;-3.6145;0.3900;-87.4567;35.0600 
920.961;0.7495;-0.4092;0.7705;72.6318;-77.6978;-12.2070;-3.3179;-0.1099;-87.5171;35.0000 
920.961;0.7495;-0.4092;0.7705;72.6318;-77.6978;-12.2070;-3.0267;-0.6152;-87.5830;35.0000 
920.971;0.7495;-0.4092;0.7705;72.6318;-77.6978;-12.2070;-2.7301;-1.1206;-87.6489;35.0000 
920.971;0.7495;-0.4092;0.7705;72.6318;-77.6978;-12.2070;-2.4390;-1.6260;-87.7203;34.9900 
920.991;0.7495;-0.4092;0.7705;72.6318;-77.6978;-12.2070;-2.1478;-2.1259;-87.7917;34.9900 
920.991;0.6797;-0.0845;0.5479;167.4805;-91.8579;-4.6997;-1.3403;-2.7246;-87.8302;35.0100 
921.011;0.6797;-0.0845;0.5479;167.4805;-91.8579;-4.6997;-0.5328;-3.3234;-87.8741;35.0100 
921.011;0.6797;-0.0845;0.5479;167.4805;-91.8579;-4.6997;0.2692;-3.9166;-87.9291;35.0500 
921.111;0.6797;-0.0845;0.5479;167.4805;-91.8579;-4.6997;1.0712;-4.5099;-87.9895;35.0500 
921.111;0.6797;-0.0845;0.5479;167.4805;-91.8579;-4.6997;1.8732;-5.0977;-88.0609;34.9500 
921.131;0.6797;-0.0845;0.5479;167.4805;-91.8579;-4.6997;2.6752;-5.6854;-88.1378;34.9500 
921.131;0.6797;-0.0845;0.5479;167.4805;-91.8579;-4.6997;3.4772;-6.2677;-88.2202;35.0700 
921.131;0.6797;-0.0845;0.5479;167.4805;-91.8579;-4.6997;4.2792;-6.8500;-88.3081;35.0700 
921.131;0.6660;0.1880;0.3560;241.0278;-88.3789;2.5635;5.5151;-7.4487;-88.3630;35.0100 
921.131;0.6660;0.1880;0.3560;241.0278;-88.3789;2.5635;6.7456;-8.0420;-88.4290;35.0100 
921.131;0.6660;0.1880;0.3560;241.0278;-88.3789;2.5635;7.9761;-8.6298;-88.5059;35.0400 
921.131;0.6660;0.1880;0.3560;241.0278;-88.3789;2.5635;9.2065;-9.2230;-88.5992;35.0400 
921.131;0.6660;0.1880;0.3560;241.0278;-88.3789;2.5635;10.4315;-9.8053;-88.6981;34.9400 
921.131;0.6660;0.1880;0.3560;241.0278;-88.3789;2.5635;11.6620;-10.3876;-88.8135;34.9400 
921.151;0.6660;0.1880;0.3560;241.0278;-88.3789;2.5635;12.8870;-10.9644;-88.9398;34.9400 
921.151;0.6660;0.1880;0.3560;241.0278;-88.3789;2.5635;14.1119;-11.5411;-89.0771;34.9700 
921.161;0.5249;0.3110;0.0830;282.7148;-78.7354;10.7422;15.6335;-12.0905;-89.1431;34.9700 
921.161;0.5249;0.3110;0.0830;282.7148;-78.7354;10.7422;17.1497;-12.6398;-89.2255;34.9400 
921.171;0.5249;0.3110;0.0830;282.7148;-78.7354;10.7422;18.6658;-13.1836;-89.3188;34.9400 
921.171;0.5249;0.3110;0.0830;282.7148;-78.7354;10.7422;20.1819;-13.7274;-89.4342;35.0500 
921.181;0.5249;0.3110;0.0830;282.7148;-78.7354;10.7422;21.6925;-14.2657;-89.5605;35.0500 
921.181;0.5249;0.3110;0.0830;282.7148;-78.7354;10.7422;23.2086;-14.8041;-89.7034;35.0700 
921.191;0.5249;0.3110;0.0830;282.7148;-78.7354;10.7422;24.7192;-15.3314;-89.8572;35.0700 
921.191;0.5249;0.3110;0.0830;282.7148;-78.7354;10.7422;26.2354;-15.8588;-90.0275;35.0100 
921.191;0.4243;0.3486;-0.1211;298.9502;-69.5190;16.7236;27.9327;-16.3147;-90.0879;35.0100 
921.191;0.4243;0.3486;-0.1211;298.9502;-69.5190;16.7236;29.6301;-16.7651;-90.1648;35.0000 
921.201;0.4243;0.3486;-0.1211;298.9502;-69.5190;16.7236;31.3275;-17.2156;-90.2582;35.0000 
921.201;0.4243;0.3486;-0.1211;298.9502;-69.5190;16.7236;33.0249;-17.6605;-90.3680;34.9900 
921.211;0.4243;0.3486;-0.1211;298.9502;-69.5190;16.7236;34.7223;-18.1055;-90.4944;34.9900 
921.211;0.4243;0.3486;-0.1211;298.9502;-69.5190;16.7236;36.4197;-18.5449;-90.6317;35.0400 
921.221;0.4243;0.3486;-0.1211;298.9502;-69.5190;16.7236;38.1171;-18.9789;-90.7855;35.0400 
921.221;0.4243;0.3486;-0.1211;298.9502;-69.5190;16.7236;39.8145;-19.4073;-90.9503;35.0400 
921.221;0.4204;0.5073;-0.3853;301.5137;-62.3779;17.1509;41.5942;-19.7260;-91.0602;34.9700 
921.221;0.4204;0.5073;-0.3853;301.5137;-62.3779;17.1509;43.3740;-20.0391;-91.1810;34.9700 
921.311;0.4204;0.5073;-0.3853;301.5137;-62.3779;17.1509;45.1593;-20.3412;-91.3074;35.0600 
921.311;0.4204;0.5073;-0.3853;301.5137;-62.3779;17.1509;46.9391;-20.6433;-91.4502;35.0600 
921.321;0.4204;0.5073;-0.3853;301.5137;-62.3779;17.1509;48.7189;-20.9399;-91.6040;34.9900 
921.321;0.4204;0.5073;-0.3853;301.5137;-62.3779;17.1509;50.5042;-21.2311;-91.7633;34.9900 
921.321;0.4204;0.5073;-0.3853;301.5137;-62.3779;17.1509;52.2839;-21.5167;-91.9336;35.0900 
921.321;0.4204;0.5073;-0.3853;301.5137;-62.3779;17.1509;54.0692;-21.7914;-92.1149;35.0900 
921.321;0.5073;0.7314;-0.5664;294.0674;-57.0068;7.1411;55.8215;-21.9891;-92.3126;35.0100 
921.321;0.5073;0.7314;-0.5664;294.0674;-57.0068;7.1411;57.5739;-22.1814;-92.5214;35.0100 
921.321;0.5073;0.7314;-0.5664;294.0674;-57.0068;7.1411;59.3262;-22.3627;-92.7301;35.0000 
921.321;0.5073;0.7314;-0.5664;294.0674;-57.0068;7.1411;61.0785;-22.5385;-92.9443;35.0000 
921.321;0.5073;0.7314;-0.5664;294.0674;-57.0068;7.1411;62.8253;-22.7032;-93.1641;35.0600 
921.321;0.5073;0.7314;-0.5664;294.0674;-57.0068;7.1411;64.5721;-22.8625;-93.3893;35.0600 
921.321;0.5073;0.7314;-0.5664;294.0674;-57.0068;7.1411;66.3190;-23.0164;-93.6200;35.0600 
921.321;0.5073;0.7314;-0.5664;294.0674;-57.0068;7.1411;68.0658;-23.1592;-93.8507;34.9900 
921.321;0.5781;0.8843;-0.6685;269.1650;-49.6826;-15.8691;69.6863;-23.1702;-94.0924;34.9900 
921.321;0.5781;0.8843;-0.6685;269.1650;-49.6826;-15.8691;71.3013;-23.1702;-94.3341;35.0100 
921.321;0.5781;0.8843;-0.6685;269.1650;-49.6826;-15.8691;72.9163;-23.1647;-94.5703;35.0100 
921.321;0.5781;0.8843;-0.6685;269.1650;-49.6826;-15.8691;74.5203;-23.1537;-94.8065;34.9900 
921.321;0.5781;0.8843;-0.6685;269.1650;-49.6826;-15.8691;76.1243;-23.1317;-95.0427;34.9900 
921.321;0.5781;0.8843;-0.6685;269.1650;-49.6826;-15.8691;77.7228;-23.1042;-95.2734;35.0400 
921.321;0.5781;0.8843;-0.6685;269.1650;-49.6826;-15.8691;79.3158;-23.0658;-95.4987;35.0400 
921.321;0.5781;0.8843;-0.6685;269.1650;-49.6826;-15.8691;80.9088;-23.0219;-95.7239;35.0100 
921.321;0.5718;1.1597;-0.7046;221.9238;-36.2549;-47.3633;82.2217;-22.8076;-95.9216;35.0100 
921.331;0.5718;1.1597;-0.7046;221.9238;-36.2549;-47.3633;83.5291;-22.5824;-96.1139;35.0000 
