Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
1382.488;0.0024;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2947;34.8000 
1382.488;0.0034;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2947;34.8000 
1382.488;0.0034;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2947;34.8000 
1382.488;0.0034;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2947;34.8400 
1382.488;0.0034;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2947;34.8400 
1382.488;0.0034;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2947;34.8400 
1382.488;0.0034;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.3002;34.8400 
1382.488;0.0034;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.3002;34.8100 
1382.488;0.0034;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.3002;34.8100 
1382.488;0.0024;0.0117;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.3002;34.8700 
1382.488;0.0024;0.0117;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.3002;34.8700 
1382.488;0.0024;0.0117;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.3002;34.8100 
1382.488;0.0024;0.0117;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2947;34.8100 
1382.488;0.0024;0.0117;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2947;34.8100 
1382.488;0.0024;0.0117;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2947;34.8200 
1382.488;0.0024;0.0117;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2892;34.8200 
1382.488;0.0024;0.0117;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2892;34.7900 
1382.488;0.0029;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.7900 
1382.488;0.0029;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8300 
1382.488;0.0029;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8300 
1382.488;0.0029;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.8600 
1382.488;0.0029;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.8600 
1382.488;0.0029;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.8500 
1382.488;0.0029;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.8500 
1382.488;0.0029;0.0122;0.9927;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.9000 
1382.488;0.0029;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.9000 
1382.498;0.0029;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8800 
1382.498;0.0029;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8800 
1382.638;0.0029;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8700 
1382.638;0.0029;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8700 
1382.638;0.0029;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8700 
1382.638;0.0029;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8300 
1382.638;0.0029;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8300 
1382.638;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8300 
1382.638;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8300 
1382.638;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8200 
1382.638;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8200 
1382.638;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8500 
1382.638;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.6976;-0.1978;-53.2837;34.8500 
1382.638;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.8100 
1382.638;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.8100 
1382.638;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.7500 
1382.638;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.7500 
1382.638;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.8500 
1382.638;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.8500 
1382.638;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.7500 
1382.638;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.7500 
1382.638;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.7500 
1382.638;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.8600 
1382.648;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.8600 
1382.648;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.8400 
1382.648;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2782;34.8400 
1382.648;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2727;34.8700 
1382.648;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2727;34.8700 
1382.648;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2727;34.8100 
1382.648;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2727;34.8100 
1382.648;0.0034;0.0117;0.9922;0.0000;0.0000;0.0000;0.6976;-0.1978;-53.2727;34.7600 
1382.648;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.6976;-0.1978;-53.2727;34.7600 
1382.648;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.6976;-0.1978;-53.2727;34.8600 
1382.648;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.8600 
1382.648;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.7800 
1382.648;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.7800 
1382.648;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.8200 
1382.648;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.8200 
1382.648;0.0034;0.0117;0.9927;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.8200 
1382.648;0.0029;0.0117;0.9922;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.7800 
1382.648;0.0029;0.0117;0.9922;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.7800 
1382.648;0.0029;0.0117;0.9922;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.8700 
1382.648;0.0029;0.0117;0.9922;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.8700 
1382.648;0.0029;0.0117;0.9922;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2782;34.7800 
1382.648;0.0029;0.0117;0.9922;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2837;34.7800 
1382.648;0.0029;0.0117;0.9922;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2837;34.7700 
1382.648;0.0029;0.0117;0.9922;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2837;34.7700 
1382.648;0.0034;0.0122;0.9927;0.0610;0.0000;0.0000;0.7031;-0.1978;-53.2837;34.8100 
