Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
617.854;0.0010;0.0054;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6128;35.2100 
617.854;0.0010;0.0054;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6128;35.2100 
617.864;0.0010;0.0054;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6128;35.2400 
617.864;0.0010;0.0054;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6128;35.2400 
617.874;0.0010;0.0054;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6128;35.1900 
617.874;0.0010;0.0054;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6128;35.1900 
617.884;0.0010;0.0054;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6128;35.1900 
617.884;0.0010;0.0054;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6183;35.1600 
617.894;0.0010;0.0059;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6183;35.1600 
617.894;0.0010;0.0059;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0879;-55.6183;35.1700 
617.904;0.0010;0.0059;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6183;35.1700 
617.904;0.0010;0.0059;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6183;35.2800 
617.914;0.0010;0.0059;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6183;35.2800 
617.914;0.0010;0.0059;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6183;35.2300 
618.014;0.0010;0.0059;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6183;35.2300 
618.014;0.0010;0.0059;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6183;35.2800 
618.014;0.0015;0.0059;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6238;35.2800 
618.034;0.0015;0.0059;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6238;35.2800 
618.034;0.0015;0.0059;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6238;35.2800 
