Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
724.465;0.0010;-0.0015;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5784;35.1100 
724.465;0.0010;-0.0015;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5784;35.1400 
724.465;0.0010;-0.0015;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.1400 
724.465;0.0010;-0.0015;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.1100 
724.465;0.0010;-0.0015;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.1100 
724.465;0.0010;-0.0015;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.1000 
724.465;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.1000 
724.465;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.1000 
724.465;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.0800 
724.465;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.0800 
724.465;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.1100 
724.465;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5839;35.1100 
724.465;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5784;35.0900 
724.465;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5784;35.0900 
724.465;0.0010;-0.0020;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5784;35.1500 
724.465;0.0010;-0.0020;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5784;35.1500 
724.465;0.0010;-0.0020;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5784;35.1000 
724.475;0.0010;-0.0020;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5729;35.1000 
724.475;0.0010;-0.0020;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5729;35.1500 
724.475;0.0010;-0.0020;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5674;35.1500 
724.475;0.0010;-0.0020;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5674;35.0900 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5619;35.0900 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5619;35.1300 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5564;35.1300 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5564;35.1300 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0934;-0.0604;-61.5509;35.1400 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5509;35.1400 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5454;35.1400 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5454;35.1400 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5454;35.1200 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1200 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.2000 
724.495;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.2000 
724.505;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1400 
724.505;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1400 
724.515;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1100 
724.515;0.0010;-0.0015;0.9922;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5344;35.1100 
724.525;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5344;35.1000 
724.525;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1000 
724.615;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1300 
724.615;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1300 
724.625;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1300 
724.625;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5344;35.1100 
724.625;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5344;35.1100 
724.625;0.0010;-0.0020;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5344;35.1200 
724.625;0.0010;-0.0010;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5344;35.1200 
724.625;0.0010;-0.0010;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5289;35.1100 
724.625;0.0010;-0.0010;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5289;35.1100 
724.625;0.0010;-0.0010;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5289;35.1100 
724.625;0.0010;-0.0010;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5289;35.1100 
724.625;0.0010;-0.0010;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5289;35.1400 
724.625;0.0010;-0.0010;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5289;35.1400 
724.625;0.0010;-0.0010;0.9927;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5289;35.1200 
724.625;0.0010;-0.0010;0.9937;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5289;35.1200 
724.625;0.0010;-0.0010;0.9937;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5344;35.1400 
724.625;0.0010;-0.0010;0.9937;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5344;35.1400 
724.625;0.0010;-0.0010;0.9937;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5344;35.1400 
724.625;0.0010;-0.0010;0.9937;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1400 
724.635;0.0010;-0.0010;0.9937;0.0000;0.0000;0.0000;-0.0879;-0.0604;-61.5399;35.1400 
