Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
1746.137;0.0054;0.0161;0.9932;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.8100 
1746.137;0.0054;0.0161;0.9932;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.8100 
1746.137;0.0054;0.0161;0.9932;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.8100 
1746.137;0.0039;0.0151;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.8400 
1746.147;0.0039;0.0151;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.8400 
1746.147;0.0039;0.0151;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.7500 
1746.147;0.0039;0.0151;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.7500 
1746.147;0.0039;0.0151;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.8200 
1746.147;0.0039;0.0151;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.8200 
1746.147;0.0039;0.0151;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.7200 
1746.147;0.0039;0.0151;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.7200 
1746.147;0.0049;0.0156;0.9927;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.7800 
1746.147;0.0049;0.0156;0.9927;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0979;34.7800 
1746.147;0.0049;0.0156;0.9927;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0924;34.8400 
1746.147;0.0049;0.0156;0.9927;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0924;34.8400 
1746.147;0.0049;0.0156;0.9927;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0924;34.7800 
1746.147;0.0049;0.0156;0.9927;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0924;34.7800 
1746.147;0.0049;0.0156;0.9927;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0924;34.7800 
1746.147;0.0049;0.0156;0.9927;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0924;34.8100 
1746.147;0.0024;0.0146;0.9912;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0924;34.8100 
1746.147;0.0024;0.0146;0.9912;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0924;34.8100 
1746.167;0.0024;0.0146;0.9912;0.0000;0.0000;0.0000;0.9119;-0.2692;-49.0924;34.8100 
1746.167;0.0024;0.0146;0.9912;0.0000;0.0000;0.0000;0.9064;-0.2692;-49.0924;34.8000 
1746.167;0.0024;0.0146;0.9912;0.0000;0.0000;0.0000;0.9064;-0.2692;-49.0924;34.8000 
1746.167;0.0024;0.0146;0.9912;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.8100 
1746.177;0.0024;0.0146;0.9912;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.8100 
1746.177;0.0024;0.0146;0.9912;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.7700 
1746.187;0.0034;0.0156;0.9917;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.7700 
1746.187;0.0034;0.0156;0.9917;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.7900 
1746.207;0.0034;0.0156;0.9917;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.7900 
1746.207;0.0034;0.0156;0.9917;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.8200 
1746.227;0.0034;0.0156;0.9917;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.8200 
1746.227;0.0034;0.0156;0.9917;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.7200 
1746.227;0.0034;0.0156;0.9917;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.7200 
1746.227;0.0034;0.0156;0.9917;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0924;34.7200 
1746.227;0.0024;0.0176;0.9912;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0979;34.8100 
1746.227;0.0024;0.0176;0.9912;0.0000;0.0000;0.0000;0.9064;-0.2637;-49.0979;34.8100 
1746.237;0.0024;0.0176;0.9912;0.0000;0.0000;0.0000;0.9119;-0.2637;-49.0979;34.7800 
1746.237;0.0024;0.0176;0.9912;0.0000;0.0000;0.0000;0.9119;-0.2637;-49.0979;34.7800 
1746.247;0.0024;0.0176;0.9912;0.0000;0.0000;0.0000;0.9119;-0.2637;-49.1034;34.8100 
1746.247;0.0024;0.0176;0.9912;0.0000;0.0000;0.0000;0.9119;-0.2637;-49.1034;34.8100 
1746.247;0.0024;0.0176;0.9912;0.0000;0.0000;0.0000;0.9119;-0.2637;-49.1034;34.8000 
1746.257;0.0024;0.0176;0.9912;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1089;34.8000 
1746.257;0.0039;0.0166;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1089;34.8600 
1746.277;0.0039;0.0166;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1144;34.8600 
1746.277;0.0039;0.0166;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1144;34.8100 
1746.277;0.0039;0.0166;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1144;34.8100 
1746.297;0.0039;0.0166;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1199;34.8400 
1746.297;0.0039;0.0166;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1199;34.8400 
1746.297;0.0039;0.0166;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1199;34.8400 
1746.307;0.0039;0.0166;0.9922;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1199;34.7800 
1746.307;0.0034;0.0176;0.9917;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1254;34.7800 
1746.397;0.0034;0.0176;0.9917;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1254;34.8400 
1746.397;0.0034;0.0176;0.9917;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1254;34.8400 
1746.417;0.0034;0.0176;0.9917;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1199;34.8600 
1746.417;0.0034;0.0176;0.9917;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1199;34.8600 
1746.417;0.0034;0.0176;0.9917;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1199;34.8400 
1746.417;0.0034;0.0176;0.9917;0.0000;0.0000;0.0000;0.9119;-0.2582;-49.1199;34.8400 
1746.417;0.0034;0.0176;0.9917;0.0000;0.0000;0.0000;0.9174;-0.2582;-49.1254;34.7700 
