Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
409.791;0.0039;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6512;35.3100 
409.791;0.0039;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6512;35.4100 
409.791;0.0039;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.4100 
409.791;0.0034;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.3600 
409.791;0.0034;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.3600 
409.791;0.0034;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.3600 
409.791;0.0034;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.3600 
409.791;0.0034;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.3400 
409.791;0.0034;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6403;35.3400 
409.791;0.0034;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6403;35.3900 
409.791;0.0034;0.0078;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6403;35.3900 
409.791;0.0039;0.0088;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6403;35.3000 
409.791;0.0039;0.0088;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6403;35.3000 
409.791;0.0039;0.0088;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6403;35.3800 
409.791;0.0039;0.0088;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.3800 
409.791;0.0039;0.0088;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.3400 
409.791;0.0039;0.0088;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.3400 
409.791;0.0039;0.0088;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6458;35.3400 
409.791;0.0039;0.0088;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6512;35.4300 
409.791;0.0034;0.0078;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6512;35.4300 
409.791;0.0034;0.0078;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6512;35.3400 
409.791;0.0034;0.0078;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6512;35.3400 
409.791;0.0034;0.0078;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6512;35.3100 
409.791;0.0034;0.0078;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6567;35.3100 
409.791;0.0034;0.0078;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6567;35.2700 
409.791;0.0034;0.0078;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6567;35.2700 
409.791;0.0034;0.0078;0.9932;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6622;35.3600 
409.841;0.0049;0.0083;0.9937;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6622;35.3600 
409.841;0.0049;0.0083;0.9937;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6622;35.4500 
409.841;0.0049;0.0083;0.9937;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6622;35.4500 
409.841;0.0049;0.0083;0.9937;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6677;35.4300 
409.841;0.0049;0.0083;0.9937;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6677;35.4300 
409.841;0.0049;0.0083;0.9937;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6677;35.3600 
409.841;0.0049;0.0083;0.9937;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3600 
409.841;0.0049;0.0083;0.9937;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3600 
409.841;0.0034;0.0098;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3900 
409.841;0.0034;0.0098;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3900 
409.841;0.0034;0.0098;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3400 
409.841;0.0034;0.0098;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3400 
409.841;0.0034;0.0098;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3400 
409.841;0.0034;0.0098;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3400 
409.841;0.0034;0.0098;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3500 
409.841;0.0034;0.0098;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3500 
409.841;0.0039;0.0073;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3400 
409.841;0.0039;0.0073;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3400 
409.841;0.0039;0.0073;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3200 
409.841;0.0039;0.0073;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3200 
409.841;0.0039;0.0073;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3400 
409.841;0.0039;0.0073;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3400 
409.841;0.0039;0.0073;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3700 
409.841;0.0039;0.0073;0.9932;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3700 
409.841;0.0029;0.0083;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3700 
409.841;0.0029;0.0083;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3100 
409.841;0.0029;0.0083;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3100 
409.841;0.0029;0.0083;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3600 
409.841;0.0029;0.0083;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3600 
409.841;0.0029;0.0083;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6677;35.3700 
409.861;0.0029;0.0083;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3700 
409.861;0.0029;0.0083;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3700 
409.861;0.0034;0.0073;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3700 
409.861;0.0034;0.0073;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3300 
409.861;0.0034;0.0073;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3300 
409.861;0.0034;0.0073;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3700 
409.861;0.0034;0.0073;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3700 
409.861;0.0034;0.0073;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3400 
409.861;0.0034;0.0073;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3400 
409.861;0.0034;0.0073;0.9922;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3300 
409.861;0.0029;0.0063;0.9917;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3300 
409.861;0.0029;0.0063;0.9917;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6732;35.3300 
409.861;0.0029;0.0063;0.9917;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6787;35.3700 
409.861;0.0029;0.0063;0.9917;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6787;35.3700 
409.861;0.0029;0.0063;0.9917;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6787;35.3300 
409.861;0.0029;0.0063;0.9917;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6787;35.3300 
409.861;0.0029;0.0063;0.9917;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6787;35.3700 
409.861;0.0029;0.0063;0.9917;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3700 
409.861;0.0054;0.0083;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3700 
409.861;0.0054;0.0083;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3700 
409.861;0.0054;0.0083;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3200 
409.861;0.0054;0.0083;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3200 
409.861;0.0054;0.0083;0.9927;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3400 
409.861;0.0054;0.0083;0.9927;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6842;35.3400 
409.861;0.0054;0.0083;0.9927;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6842;35.3300 
409.861;0.0054;0.0083;0.9927;0.0000;0.0000;0.0000;0.4614;-0.2142;-55.6842;35.3300 
409.861;0.0034;0.0034;0.9912;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3300 
409.861;0.0034;0.0034;0.9912;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3500 
409.861;0.0034;0.0034;0.9912;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3500 
409.861;0.0034;0.0034;0.9912;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3400 
409.881;0.0034;0.0034;0.9912;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3400 
409.881;0.0034;0.0034;0.9912;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6842;35.3200 
409.881;0.0034;0.0034;0.9912;0.0000;0.0000;0.0000;0.4559;-0.2142;-55.6897;35.3200 
409.881;0.0034;0.0034;0.9912;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6897;35.3400 
409.881;0.0054;0.0073;0.9927;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6897;35.3400 
409.881;0.0054;0.0073;0.9927;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6897;35.3200 
409.881;0.0054;0.0073;0.9927;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6897;35.3200 
409.881;0.0054;0.0073;0.9927;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6952;35.3100 
409.881;0.0054;0.0073;0.9927;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6952;35.3100 
409.881;0.0054;0.0073;0.9927;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6952;35.2800 
409.881;0.0054;0.0073;0.9927;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6952;35.2800 
409.881;0.0054;0.0073;0.9927;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6952;35.3500 
409.881;0.0034;0.0054;0.9917;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.6952;35.3500 
409.881;0.0034;0.0054;0.9917;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.7007;35.3500 
409.881;0.0034;0.0054;0.9917;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.7007;35.3000 
409.881;0.0034;0.0054;0.9917;0.0000;0.0000;0.0000;0.4504;-0.2142;-55.7007;35.3000 
