Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
540.772;0.0010;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9861;35.2400 
540.772;0.0010;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9861;35.2300 
540.772;0.0010;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9806;35.2300 
540.772;0.0010;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9806;35.2300 
540.772;0.0010;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9806;35.2300 
540.772;0.0010;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9806;35.2600 
540.772;0.0010;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9806;35.2600 
540.772;0.0020;0.0078;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9806;35.2400 
540.772;0.0020;0.0078;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9806;35.2400 
540.772;0.0020;0.0078;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9806;35.2400 
540.772;0.0020;0.0078;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9806;35.2300 
540.772;0.0020;0.0078;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2300 
540.772;0.0020;0.0078;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2500 
540.772;0.0020;0.0078;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2500 
540.772;0.0020;0.0078;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2400 
540.772;0.0015;0.0054;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2400 
540.772;0.0015;0.0054;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.1900 
540.772;0.0015;0.0054;0.9941;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.1900 
540.772;0.0015;0.0054;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2500 
540.772;0.0015;0.0054;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2500 
540.772;0.0015;0.0054;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2500 
540.772;0.0015;0.0054;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2500 
540.772;0.0015;0.0054;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9971;35.2200 
540.792;0.0020;0.0068;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9971;35.2200 
540.792;0.0020;0.0068;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9971;35.2900 
540.802;0.0020;0.0068;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0026;35.2900 
540.802;0.0020;0.0068;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0026;35.2900 
540.802;0.0020;0.0068;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0026;35.2700 
540.802;0.0020;0.0068;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0026;35.2700 
540.802;0.0020;0.0068;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0026;35.2600 
540.802;0.0020;0.0068;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0081;35.2600 
540.812;0.0020;0.0073;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0081;35.2100 
540.812;0.0020;0.0073;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0135;35.2100 
540.812;0.0020;0.0073;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0135;35.2300 
540.812;0.0020;0.0073;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2300 
540.822;0.0020;0.0073;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2300 
540.822;0.0020;0.0073;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2300 
540.831;0.0020;0.0073;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2500 
540.831;0.0020;0.0073;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2500 
540.851;0.0020;0.0059;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2500 
540.851;0.0020;0.0059;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2500 
540.851;0.0020;0.0059;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2500 
540.851;0.0020;0.0059;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2300 
540.861;0.0020;0.0059;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2300 
540.861;0.0020;0.0059;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2100 
540.961;0.0020;0.0059;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0245;35.2100 
540.961;0.0020;0.0059;0.9941;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0245;35.2600 
540.971;0.0015;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0245;35.2600 
540.971;0.0015;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0245;35.2600 
540.971;0.0015;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0245;35.2600 
540.971;0.0015;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2100 
540.971;0.0015;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2100 
540.971;0.0015;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2500 
540.971;0.0015;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0190;35.2500 
540.971;0.0015;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0135;35.1400 
540.971;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0135;35.1400 
540.971;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0081;35.2400 
540.971;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0081;35.2400 
540.971;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0081;35.2400 
540.971;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0081;35.2300 
540.971;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0026;35.2300 
540.971;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0026;35.2200 
540.971;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-57.0026;35.2200 
540.971;0.0010;0.0068;0.9932;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9971;35.2500 
540.971;0.0010;0.0068;0.9932;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9971;35.2500 
540.971;0.0010;0.0068;0.9932;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9971;35.2400 
540.991;0.0010;0.0068;0.9932;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2400 
540.991;0.0010;0.0068;0.9932;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2600 
540.991;0.0010;0.0068;0.9932;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2600 
540.991;0.0010;0.0068;0.9932;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2700 
541.001;0.0010;0.0068;0.9932;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2700 
541.001;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2600 
541.011;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2600 
541.011;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4065;-0.0989;-56.9916;35.2600 
541.031;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2600 
541.031;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2600 
541.031;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2000 
541.031;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2000 
541.041;0.0020;0.0078;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2200 
541.041;0.0015;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2200 
541.051;0.0015;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2200 
541.061;0.0015;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2200 
541.061;0.0015;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.1900 
541.071;0.0015;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.1900 
541.071;0.0015;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2400 
541.161;0.0015;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2400 
541.161;0.0015;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2300 
541.161;0.0024;0.0068;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2300 
541.161;0.0024;0.0068;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2600 
541.171;0.0024;0.0068;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2600 
541.171;0.0024;0.0068;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2400 
541.171;0.0024;0.0068;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2400 
541.171;0.0024;0.0068;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2400 
541.171;0.0024;0.0068;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2800 
541.171;0.0024;0.0068;0.9937;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2800 
541.171;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.1700 
541.171;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.1700 
541.171;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2600 
541.171;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2600 
541.171;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2000 
541.171;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.2000 
541.171;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.1700 
541.171;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9861;35.1700 
541.171;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2300 
541.171;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2300 
541.171;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2800 
541.171;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9916;35.2800 
541.181;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2300 
541.181;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2300 
541.191;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2300 
541.191;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2700 
541.211;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2700 
541.211;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-56.9971;35.2200 
541.211;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0026;35.2200 
541.211;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0026;35.2000 
541.221;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0081;35.2000 
541.231;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0081;35.2600 
541.231;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0135;35.2600 
541.261;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0135;35.2600 
541.261;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0135;35.2600 
541.361;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0190;35.2500 
541.361;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0190;35.2500 
541.381;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.0989;-57.0190;35.2600 
541.381;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0190;35.2600 
541.381;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0245;35.2600 
541.381;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0245;35.2700 
541.381;0.0029;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0245;35.2700 
541.381;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0245;35.2300 
541.381;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0245;35.2300 
541.381;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0245;35.2300 
541.381;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0245;35.2300 
541.381;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0245;35.2500 
541.381;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0245;35.2500 
541.381;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0300;35.2400 
541.381;0.0024;0.0073;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0300;35.2400 
541.381;0.0024;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0300;35.2500 
541.381;0.0024;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0300;35.2500 
541.381;0.0024;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0300;35.1900 
541.381;0.0024;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0300;35.1900 
541.381;0.0024;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0300;35.1900 
541.381;0.0024;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0355;35.1900 
541.381;0.0024;0.0078;0.9932;0.0000;0.0000;0.0000;0.4120;-0.1044;-57.0355;35.1900 
541.381;0.0024;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2100 
541.381;0.0020;0.0083;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2100 
541.381;0.0020;0.0083;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2000 
541.381;0.0020;0.0083;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2000 
541.381;0.0020;0.0083;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2300 
541.381;0.0020;0.0083;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2300 
541.391;0.0020;0.0083;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0410;35.2500 
541.401;0.0020;0.0083;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0410;35.2500 
541.401;0.0020;0.0083;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0410;35.3000 
541.411;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0410;35.3000 
541.411;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0410;35.1900 
541.411;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0410;35.1900 
541.411;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0410;35.2600 
541.431;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0410;35.2600 
541.431;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0410;35.2600 
541.431;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2600 
541.431;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2600 
541.441;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2500 
541.441;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2500 
541.451;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.1900 
541.451;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.1900 
541.481;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2800 
541.481;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2800 
541.481;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2500 
541.481;0.0020;0.0078;0.9932;0.0000;0.0000;0.0000;0.4175;-0.1044;-57.0355;35.2500 
