Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
03600.440	0.0505	0.0195	0.4705	0.0000	0.0000	0.0000	2.3785	-6.1469	171.5131	36.5500	43	-289	-5 
03600.501	0.0508	0.0203	0.4705	0.0000	0.0000	0.0000	2.3840	-6.1469	171.4966	36.6000	42	-289	-7 
03600.604	0.0510	0.0198	0.4702	0.0000	0.0000	0.0000	2.3840	-6.1469	171.5021	36.6400	42	-289	-4 
03600.711	0.0510	0.0195	0.4700	0.0000	0.0000	0.0000	2.3840	-6.1523	171.4966	36.5800	42	-289	-5 
03600.820	0.0513	0.0198	0.4700	0.0000	0.0000	0.0000	2.3840	-6.1578	171.5021	36.5200	40	-290	-7 
03600.902	0.0508	0.0195	0.4700	0.0000	0.0000	0.0000	2.3840	-6.1578	171.5076	36.6100	42	-292	-6 
03601.032	0.0510	0.0195	0.4697	0.0000	0.0000	0.0000	2.3840	-6.1578	171.5186	36.5800	41	-289	-7 
03601.117	0.0510	0.0198	0.4697	0.0000	0.0000	0.0000	2.3840	-6.1578	171.5131	36.5800	43	-288	-6 
03601.202	0.0505	0.0200	0.4702	0.0000	0.0000	0.0000	2.3895	-6.1578	171.4966	36.5600	40	-287	-7 
03601.313	0.0510	0.0198	0.4702	0.0000	0.0000	0.0000	2.3895	-6.1578	171.5021	36.6000	39	-293	-7 
03601.441	0.0510	0.0198	0.4702	0.0000	0.0000	0.0000	2.3895	-6.1578	171.4911	36.5800	41	-289	-4 
03601.502	0.0508	0.0195	0.4700	0.0000	0.0000	0.0000	2.3895	-6.1633	171.4911	36.6300	43	-288	-7 
03601.611	0.0510	0.0195	0.4695	0.0000	0.0000	0.0000	2.3895	-6.1633	171.4801	36.5900	40	-292	-9 
03601.707	0.0508	0.0193	0.4697	0.0000	0.0000	0.0000	2.3895	-6.1633	171.4911	36.6100	39	-290	-6 
03601.815	0.0510	0.0193	0.4700	0.0000	0.0000	0.0000	2.3840	-6.1633	171.5021	36.5800	40	-292	-3 
03601.903	0.3635	-0.0332	0.4973	0.0000	-0.8545	-0.0610	2.2302	-7.1686	171.5625	36.5800	34	-288	-6 
03602.013	1.2012	-0.1426	0.3918	0.6714	-7.7515	-1.8311	1.9775	-10.8490	171.8372	36.6200	43	-285	3 
03602.136	1.0369	-0.1091	0.3081	0.9766	2.1362	-2.9297	1.9391	-14.6173	172.0898	36.5500	57	-286	19 
03602.205	0.0896	0.0242	0.0671	7.3242	37.1704	6.2866	2.3621	-15.2545	172.6886	36.5500	60	-295	39 
03602.302	-0.1785	0.0718	-0.0210	14.7705	49.4385	18.4326	4.2517	-7.1301	175.0177	36.6100	53	-307	56 
03602.408	-0.2156	0.2192	0.2483	14.1602	27.8931	38.7573	7.1796	0.7800	179.1595	36.5700	23	-309	38 
03602.525	-0.2112	0.1409	0.4744	-25.2075	-27.6489	34.2407	8.2343	1.6260	-176.7865	36.6400	29	-316	45 
03602.610	-0.2852	0.0645	0.3813	-5.4321	-7.7515	18.5547	6.6083	0.8954	-174.8749	36.5900	14	-324	57 
03602.700	-0.2217	0.2510	0.4292	19.9585	-14.0991	7.0190	9.3219	1.9171	-173.6993	36.6300	13	-311	38 
03602.817	-0.2097	0.1272	0.5193	-22.2168	-18.9209	-12.0850	10.1294	1.4832	-174.4574	36.5600	17	-307	35 
03602.911	-0.1841	0.0444	0.4949	-22.8271	-2.7466	-10.0098	7.0972	1.6589	-176.5338	36.6400	14	-308	32 
03603.053	-0.1272	0.0381	0.4692	-4.0894	2.5024	1.4038	5.6525	2.6862	-177.3248	36.6300	13	-310	32 
03603.107	0.0190	0.0291	0.4651	4.8218	0.7324	4.3335	5.7953	3.0707	-177.1765	36.6000	12	-308	34 
03603.213	0.0422	0.0256	0.4695	2.4414	-0.4272	1.2817	6.0260	2.6532	-177.1710	36.5000	11	-307	35 
03603.349	0.0229	0.0261	0.4722	-0.4272	-0.3052	-0.6714	5.9106	2.2083	-177.4677	36.6100	15	-309	35 
03603.418	0.0137	0.0273	0.4717	-0.5493	0.0000	-0.4272	5.6909	1.9501	-177.8302	36.6100	15	-308	34 
03603.506	0.0139	0.0276	0.4712	0.0000	0.0000	0.0000	5.5206	1.7523	-178.1378	36.5600	14	-309	34 
03603.622	0.0159	0.0273	0.4707	0.0610	0.0000	0.0000	5.3888	1.5491	-178.3960	36.5800	17	-308	33 
03603.709	0.0166	0.0269	0.4705	0.0000	0.0000	0.0000	5.2679	1.3458	-178.6322	36.6500	12	-309	36 
03603.814	0.0164	0.0269	0.4709	0.0000	0.0000	0.0000	5.1416	1.1536	-178.8464	36.6300	12	-309	36 
03603.927	0.0161	0.0271	0.4709	0.0000	0.0000	0.0000	5.0317	0.9778	-179.0662	36.6500	16	-308	34 
03604.031	0.0159	0.0271	0.4707	0.0000	0.0000	0.0000	4.9219	0.8075	-179.2749	36.5800	17	-310	35 
03604.134	0.0161	0.0273	0.4709	0.0000	0.0000	0.0000	4.8230	0.6482	-179.4727	36.5300	13	-310	37 
03604.206	0.0164	0.0271	0.4709	0.0000	0.0000	0.0000	4.7351	0.4999	-179.6484	36.6400	16	-306	37 
03604.338	0.0164	0.0271	0.4709	0.0000	0.0000	0.0000	4.6472	0.3571	-179.8132	36.5600	14	-307	34 
03604.440	0.0161	0.0271	0.4712	0.0000	0.0000	0.0000	4.5648	0.2252	-179.9725	36.5600	15	-308	33 
03604.535	0.0161	0.0271	0.4709	0.0000	0.0000	0.0000	4.4879	0.0989	179.9011	36.5500	10	-307	34 
03604.615	0.0164	0.0269	0.4709	0.0000	0.0000	0.0000	4.4165	-0.0165	179.7693	36.5300	15	-309	34 
03604.708	0.0161	0.0269	0.4714	0.0000	0.0000	0.0000	4.3451	-0.1318	179.6375	36.6400	15	-307	39 
03604.840	0.0161	0.0271	0.4714	0.0000	0.0000	0.0000	4.2792	-0.2362	179.5276	36.6200	13	-308	37 
03604.923	0.0161	0.0273	0.4712	0.0000	0.0000	0.0000	4.2242	-0.3351	179.4342	36.5800	13	-311	37 
03605.016	0.0164	0.0273	0.4709	0.0000	0.0000	0.0000	4.1693	-0.4285	179.2969	36.5700	14	-308	35 
03605.104	0.0161	0.0271	0.4707	0.0000	0.0000	0.0000	4.1199	-0.5219	179.2090	36.5800	12	-308	34 
03605.247	0.0159	0.0273	0.4707	0.0000	0.0000	0.0000	4.0704	-0.6042	179.1321	36.5800	11	-307	34 
03605.305	0.0159	0.0273	0.4712	0.0000	0.0000	0.0000	4.0265	-0.6812	179.0552	36.5200	13	-307	33 
03605.419	0.0161	0.0273	0.4712	0.0000	0.0000	0.0000	3.9825	-0.7526	178.9563	36.6300	17	-308	34 
03605.512	0.0164	0.0273	0.4707	0.0000	0.0000	0.0000	3.9441	-0.8240	178.8464	36.6700	16	-309	34 
03605.612	0.0161	0.0271	0.4705	0.0000	0.0000	0.0000	3.9056	-0.8899	178.7531	36.5800	15	-309	34 
03605.743	0.0161	0.0271	0.4707	0.0000	0.0000	0.0000	3.8672	-0.9503	178.6816	36.6200	15	-309	35 
03605.826	0.0164	0.0271	0.4709	0.0000	0.0000	0.0000	3.8342	-1.0107	178.5938	36.5800	16	-307	32 
03605.910	0.0161	0.0271	0.4709	0.0000	0.0000	0.0000	3.8013	-1.0657	178.5114	36.5800	17	-310	34 
03606.051	0.0161	0.0273	0.4709	0.0000	0.0000	0.0000	3.7738	-1.1151	178.4399	36.6200	16	-308	36 
03606.121	0.0161	0.0273	0.4709	0.0000	0.0000	0.0000	3.7463	-1.1646	178.4070	36.6200	11	-306	35 
03606.230	0.0159	0.0273	0.4709	0.0000	0.0000	0.0000	3.7189	-1.2085	178.3740	36.5800	11	-307	35 
03606.365	0.0159	0.0273	0.4707	0.0000	0.0000	0.0000	3.6969	-1.2524	178.3301	36.5800	13	-311	35 
03606.414	0.0164	0.0273	0.4709	0.0000	0.0000	0.0000	3.6749	-1.2909	178.2751	36.6500	13	-306	34 
03606.508	0.0164	0.0273	0.4709	0.0000	0.0000	0.0000	3.6530	-1.3348	178.2477	36.6700	13	-307	34 
03606.665	0.0164	0.0273	0.4709	0.0000	0.0000	0.0000	3.6365	-1.3678	178.2037	36.5800	17	-312	35 
03606.720	0.0161	0.0271	0.4712	0.0000	0.0000	0.0000	3.6145	-1.4063	178.1433	36.5800	17	-306	38 
03606.807	0.0161	0.0269	0.4712	0.0000	0.0000	0.0000	3.5980	-1.4337	178.0829	36.6000	16	-306	32 
03606.910	0.0161	0.0269	0.4712	0.0000	0.0000	0.0000	3.5760	-1.4667	178.0115	36.5900	18	-311	34 
03607.052	0.0161	0.0271	0.4712	0.0000	0.0000	0.0000	3.5596	-1.4941	177.9401	36.5600	16	-308	34 
03607.137	0.0161	0.0271	0.4712	0.0000	0.0000	0.0000	3.5431	-1.5216	177.8906	36.6100	16	-309	37 
03607.222	0.0161	0.0269	0.4709	0.0000	0.0000	0.0000	3.5266	-1.5436	177.8687	36.5900	12	-307	35 
03607.332	0.0164	0.0271	0.4709	0.0000	0.0000	0.0000	3.5156	-1.5710	177.8522	36.5500	14	-307	34 
03607.418	0.0164	0.0271	0.4709	0.0000	0.0000	0.0000	3.4991	-1.5930	177.8302	36.5800	14	-305	35 
03607.584	0.0161	0.0271	0.4709	0.0000	0.0000	0.0000	3.4882	-1.6150	177.8027	36.5800	16	-308	35 
03607.684	0.0161	0.0271	0.4709	0.0000	0.0000	0.0000	3.4772	-1.6370	177.7917	36.5700	13	-310	36 
03607.727	0.0161	0.0271	0.4712	0.0000	0.0000	0.0000	3.4662	-1.6534	177.7808	36.5400	14	-306	34 
03607.859	0.0161	0.0271	0.4712	0.0000	0.0000	0.0000	3.4552	-1.6699	177.7753	36.5700	13	-310	35 
03607.948	0.0156	0.0271	0.4709	0.0000	0.0000	0.0000	3.4442	-1.6864	177.7423	36.5800	21	-306	35 
03608.087	0.0154	0.0271	0.4709	0.0000	0.0000	0.0000	3.4387	-1.6974	177.7094	36.6300	14	-309	32 
03608.134	0.0161	0.0276	0.4707	0.0000	0.0000	0.0000	3.4332	-1.7084	177.6874	36.5600	14	-307	36 
03608.265	0.0161	0.0273	0.4707	0.0000	0.0000	0.0000	3.4277	-1.7249	177.6874	36.5500	14	-307	34 
03608.323	0.0164	0.0273	0.4709	0.0000	0.0000	0.0000	3.4167	-1.7358	177.6654	36.6100	17	-306	36 
03608.419	0.0164	0.0273	0.4712	0.0000	0.0000	0.0000	3.4113	-1.7523	177.6434	36.6100	14	-307	37 
03608.521	0.0161	0.0271	0.4712	0.0000	0.0000	0.0000	3.4058	-1.7633	177.6324	36.5600	15	-309	33 
03608.636	0.0161	0.0271	0.4712	0.0000	0.0000	0.0000	3.4003	-1.7743	177.6324	36.6200	12	-308	32 
03608.727	0.0164	0.0271	0.4709	0.0000	0.0000	0.0000	3.3948	-1.7853	177.6215	36.5200	16	-309	33 
03608.815	0.0164	0.0271	0.4709	0.0000	0.0000	0.0000	3.3838	-1.7963	177.6050	36.6300	16	-307	33 
03608.931	0.0164	0.0271	0.4707	0.0000	0.0000	0.0000	3.3783	-1.8073	177.5775	36.5400	15	-306	35 
03609.019	0.0161	0.0269	0.4709	0.0000	0.0000	0.0000	3.3728	-1.8182	177.5720	36.6100	12	-310	33 
03609.178	0.0164	0.0271	0.4712	0.0000	0.0000	0.0000	3.3673	-1.8292	177.5830	36.6200	11	-311	33 
03609.209	0.0164	0.0273	0.4712	0.0000	0.0000	0.0000	3.3673	-1.8347	177.5885	36.5400	14	-307	33 
03609.314	0.0161	0.0271	0.4707	0.0000	0.0000	0.0000	3.3618	-1.8457	177.5885	36.6100	14	-307	34 
03609.428	0.0161	0.0271	0.4707	0.0000	0.0000	0.0000	3.3563	-1.8512	177.5830	36.5300	13	-307	36 
03609.508	0.0164	0.0276	0.4709	0.0000	0.0000	0.0000	3.3563	-1.8567	177.5995	36.5600	14	-310	36 
03609.614	0.0164	0.0276	0.4712	0.0000	0.0000	0.0000	3.3563	-1.8677	177.5830	36.6000	17	-308	32 
03609.732	0.0161	0.0273	0.4712	0.0000	0.0000	0.0000	3.3563	-1.8732	177.5555	36.5300	14	-307	33 
03609.825	0.0161	0.0273	0.4712	0.0000	0.0000	0.0000	3.3508	-1.8732	177.5610	36.5300	14	-309	38 
03609.920	0.0164	0.0271	0.4714	0.0000	0.0000	0.0000	3.3508	-1.8787	177.5665	36.5900	12	-312	36 
03610.035	0.0164	0.0269	0.4712	0.0000	0.0000	0.0000	3.3453	-1.8842	177.5665	36.5900	15	-310	35 
03610.120	0.0164	0.0273	0.4707	0.0000	0.0000	0.0000	3.3398	-1.8896	177.5500	36.5100	16	-309	37 
03610.241	0.0161	0.0273	0.4709	0.0000	0.0000	0.0000	3.3398	-1.8951	177.5446	36.5700	15	-309	33 
03610.358	0.0159	0.0271	0.4712	0.0000	0.0000	0.0000	3.3398	-1.8951	177.5555	36.5500	14	-304	35 
03610.441	0.0161	0.0271	0.4709	0.0000	0.0000	0.0000	3.3344	-1.9006	177.5775	36.5100	12	-306	34 
03610.547	0.0164	0.0273	0.4707	0.0000	0.0000	0.0000	3.3344	-1.9061	177.5885	36.5000	13	-304	35 
03610.629	0.0161	0.0273	0.4709	0.0000	0.0000	0.0000	3.3289	-1.9061	177.5885	36.5500	13	-307	35 
03610.719	0.0161	0.0273	0.4712	0.0000	0.0000	0.0000	3.3344	-1.9116	177.5940	36.5800	13	-306	31 
03610.854	0.0159	0.0271	0.4709	0.0000	0.0000	0.0000	3.3289	-1.9116	177.6050	36.5800	13	-309	32 
03610.930	0.0159	0.0271	0.4712	0.0000	0.0000	0.0000	3.3289	-1.9116	177.5885	36.5300	15	-310	34 
03611.018	0.0161	0.0271	0.4712	0.0000	0.0000	0.0000	3.3289	-1.9116	177.5720	36.6000	15	-308	33 
