Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
01829.261	0.0547	-0.0144	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	43	0	0 
01829.261	0.0547	-0.0144	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	43	0	0 
01829.267	0.0547	-0.0144	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5000	43	0	0 
01829.277	0.0547	-0.0144	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5000	43	0	0 
01829.277	0.0547	-0.0144	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4500	43	0	0 
01829.283	0.0547	-0.0144	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4500	43	0	0 
01829.290	0.0547	-0.0144	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4400	43	0	0 
01829.290	0.0544	-0.0137	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4400	43	0	0 
01829.297	0.0544	-0.0137	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	44	0	0 
01829.307	0.0544	-0.0137	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	43	0	0 
01829.307	0.0544	-0.0137	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	43	0	0 
01829.314	0.0544	-0.0137	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	43	0	0 
01829.317	0.0544	-0.0137	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4500	43	0	0 
01829.327	0.0544	-0.0137	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4500	43	0	0 
01829.327	0.0544	-0.0137	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	43	0	0 
01829.331	0.0544	-0.0154	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	43	0	0 
01829.341	0.0544	-0.0154	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	43	0	0 
01829.341	0.0544	-0.0154	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5000	42	0	0 
01829.346	0.0544	-0.0154	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5000	42	0	0 
01829.360	0.0544	-0.0154	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	43	0	0 
01829.360	0.0544	-0.0154	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	43	0	0 
01829.362	0.0544	-0.0154	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	44	0	0 
01829.375	0.0544	-0.0154	0.9971	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	44	0	0 
01829.375	0.0544	-0.0146	0.9976	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4200	43	0	0 
01829.378	0.0544	-0.0146	0.9976	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4200	43	0	0 
01829.385	0.0544	-0.0146	0.9976	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5100	43	0	0 
01829.385	0.0544	-0.0146	0.9976	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5100	43	0	0 
01829.389	0.0544	-0.0146	0.9976	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	42	0	0 
01829.422	0.0544	-0.0146	0.9976	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	41	0	0 
01829.424	0.0544	-0.0146	0.9976	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4700	41	0	0 
01829.424	0.0544	-0.0146	0.9976	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4700	41	0	0 
01829.424	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4300	41	0	0 
01829.424	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4300	40	0	0 
01829.424	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4300	41	0	0 
01829.430	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4200	41	0	0 
01829.433	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4200	40	0	0 
01829.433	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4700	40	0	0 
01829.443	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4700	41	0	0 
01829.451	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4900	42	0	0 
01829.451	0.0544	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4900	42	0	0 
01829.458	0.0544	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4500	42	0	0 
01829.465	0.0544	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4500	41	0	0 
01829.465	0.0544	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5100	40	0	0 
01829.467	0.0544	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5100	39	0	0 
01829.483	0.0544	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4300	39	0	0 
01829.487	0.0544	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4300	38	0	0 
01829.487	0.0544	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4700	38	0	0 
01829.493	0.0544	-0.0146	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4700	38	0	0 
01829.500	0.0544	-0.0146	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5000	39	0	0 
01829.500	0.0544	-0.0146	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5000	39	0	0 
01829.507	0.0544	-0.0146	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.5000	40	0	0 
01829.515	0.0544	-0.0146	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4900	40	0	0 
01829.515	0.0544	-0.0146	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4900	39	0	0 
01829.522	0.0544	-0.0146	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	39	0	0 
01829.531	0.0544	-0.0146	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	38	0	0 
01829.532	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4300	37	0	0 
01829.534	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4300	37	0	0 
01829.548	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	37	0	0 
01829.548	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	37	0	0 
01829.550	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	37	0	0 
01829.560	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	38	0	0 
01829.564	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	39	0	0 
01829.564	0.0544	-0.0144	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4800	38	0	0 
01829.574	0.0542	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	38	0	0 
01829.582	0.0542	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	38	0	0 
01829.582	0.0542	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4700	38	0	0 
01829.587	0.0542	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4700	39	0	0 
01829.598	0.0542	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4700	40	0	0 
01829.598	0.0542	-0.0151	0.9978	0.0000	0.0000	0.0000	-0.3351	-5.3119	177.7368	37.4600	41	0	0 
