Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
04019.299	0.0264	0.0518	0.9414	0.0000	0.0000	0.0000	3.7354	-0.5933	-176.3745	35.5500	-11	-314	38 
04019.316	0.0264	0.0518	0.9414	0.0000	0.0000	0.0000	3.7024	-0.6537	-176.4569	35.5300	-13	-314	38 
04019.335	0.0269	0.0518	0.9424	0.0000	0.0000	0.0000	3.6694	-0.7086	-176.5063	35.5400	-13	-315	36 
04019.459	0.0264	0.0518	0.9424	0.0000	0.0000	0.0000	3.6365	-0.7581	-176.5778	35.6000	-11	-316	36 
04019.459	0.0264	0.0518	0.9419	0.0000	0.0000	0.0000	3.6090	-0.8075	-176.6382	35.6600	-15	-317	36 
04019.459	0.0264	0.0518	0.9414	0.0000	0.0000	0.0000	3.5815	-0.8569	-176.6876	35.6100	-15	-313	38 
04019.490	0.0259	0.0513	0.9409	0.0000	0.0000	0.0000	3.5541	-0.8954	-176.7371	35.5400	-14	-316	37 
04019.505	0.0259	0.0518	0.9409	0.0000	0.0000	0.0000	3.5266	-0.9393	-176.7755	35.6100	-14	-315	35 
04019.505	0.0264	0.0522	0.9414	0.0000	0.0000	0.0000	3.5101	-0.9723	-176.8195	35.6000	-13	-315	35 
04019.615	0.0269	0.0518	0.9409	0.0000	0.0000	0.0000	3.4882	-1.0107	-176.8469	35.5600	-15	-314	36 
04019.615	0.0269	0.0513	0.9409	0.0000	0.0000	0.0000	3.4662	-1.0492	-176.8854	35.6100	-15	-316	34 
04019.659	0.0264	0.0518	0.9414	0.0000	0.0000	0.0000	3.4497	-1.0822	-176.9128	35.5700	-14	-317	36 
04019.659	0.0259	0.0522	0.9414	0.0000	0.0000	0.0000	3.4277	-1.1096	-176.9293	35.5300	-14	-314	36 
04019.659	0.0264	0.0522	0.9414	0.0000	0.0000	0.0000	3.4167	-1.1371	-176.9788	35.5500	-10	-316	36 
04019.687	0.0259	0.0527	0.9419	0.0000	0.0000	0.0000	3.4003	-1.1646	-177.0282	35.6400	-11	-314	33 
04019.718	0.0259	0.0522	0.9414	0.0000	0.0000	0.0000	3.3893	-1.1865	-177.0337	35.5600	-16	-316	36 
04019.741	0.0259	0.0522	0.9409	0.0000	0.0000	0.0000	3.3783	-1.2085	-177.0721	35.6200	-11	-312	35 
04019.823	0.0264	0.0518	0.9409	0.0000	0.0000	0.0000	3.3618	-1.2305	-177.0996	35.6300	-15	-313	37 
04019.849	0.0269	0.0518	0.9414	0.0000	0.0000	0.0000	3.3508	-1.2524	-177.0941	35.5400	-14	-314	37 
04019.861	0.0264	0.0518	0.9414	0.0000	0.0000	0.0000	3.3398	-1.2744	-177.0996	35.5500	-15	-314	39 
04019.867	0.0259	0.0518	0.9419	0.0000	0.0000	0.0000	3.3289	-1.2909	-177.1051	35.5700	-15	-315	38 
04019.870	0.0259	0.0518	0.9419	0.0000	0.0000	0.0000	3.3179	-1.3074	-177.0996	35.5700	-16	-313	37 
04019.951	0.0259	0.0518	0.9414	0.0000	0.0000	0.0000	3.3069	-1.3239	-177.0996	35.5600	-14	-316	38 
04019.992	0.0264	0.0522	0.9414	0.0000	0.0000	0.0000	3.2959	-1.3403	-177.1216	35.5800	-12	-311	36 
04020.038	0.0264	0.0527	0.9414	0.0000	0.0000	0.0000	3.2904	-1.3568	-177.1381	35.5400	-13	-313	37 
04020.130	0.0269	0.0522	0.9409	0.0000	0.0000	0.0000	3.2849	-1.3678	-177.1600	35.5600	-13	-315	34 
04020.226	0.0269	0.0518	0.9414	0.0000	0.0000	0.0000	3.2794	-1.3843	-177.1820	35.6200	-13	-315	35 
04020.336	0.0264	0.0518	0.9414	0.0000	0.0000	0.0000	3.2684	-1.3953	-177.1985	35.6000	-12	-318	37 
04020.476	0.0259	0.0522	0.9414	0.0000	0.0000	0.0000	3.2629	-1.4063	-177.2534	35.5600	-10	-316	35 
04020.543	0.0259	0.0522	0.9414	0.0000	0.0000	0.0000	3.2574	-1.4172	-177.2974	35.6200	-13	-316	37 
04020.670	0.0259	0.0513	0.9419	0.0000	0.0000	0.0000	3.2520	-1.4282	-177.3193	35.6100	-11	-318	35 
04020.795	0.0259	0.0518	0.9414	0.0000	0.0000	0.0000	3.2465	-1.4337	-177.3413	35.6300	-12	-316	35 
04020.882	0.0269	0.0527	0.9404	0.0000	0.0000	0.0000	3.2410	-1.4447	-177.3578	35.6500	-13	-315	38 
04020.943	0.0269	0.0522	0.9409	0.0000	0.0000	0.0000	3.2355	-1.4557	-177.3578	35.5900	-15	-314	38 
04021.037	0.0264	0.0508	0.9414	0.0000	0.0000	0.0000	3.2300	-1.4667	-177.3468	35.6400	-12	-318	38 
04021.178	0.0259	0.0513	0.9414	0.0000	0.0000	0.0000	3.2245	-1.4722	-177.3468	35.6000	-15	-312	41 
04021.237	0.0259	0.0518	0.9409	0.0000	0.0000	0.0000	3.2190	-1.4777	-177.3633	35.6100	-10	-316	36 
04021.346	0.0259	0.0518	0.9419	0.0000	0.0000	0.0000	3.2135	-1.4832	-177.4127	35.6100	-11	-320	35 
04021.436	0.0264	0.0522	0.9419	0.0000	0.0000	0.0000	3.2080	-1.4886	-177.4292	35.5000	-12	-316	34 
04021.567	0.0264	0.0522	0.9409	0.0000	0.0000	0.0000	3.2080	-1.4941	-177.4622	35.5500	-9	-318	36 
04021.644	0.0264	0.0522	0.9409	0.0000	0.0000	0.0000	3.2080	-1.4996	-177.4677	35.6300	-14	-317	38
