Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
05032.595	0.0317	0.0557	0.9409	0.0000	0.0000	0.0000	3.4772	-1.7468	179.5825	36.1200	4	-312	33 
05032.696	0.0327	0.0557	0.9409	0.0000	0.0000	0.0000	3.4717	-1.7578	179.5880	36.1300	3	-307	34 
05032.855	0.0317	0.0557	0.9409	0.0000	0.0000	0.0000	3.4662	-1.7688	179.5935	36.0600	3	-309	30 
05032.989	0.0317	0.0557	0.9409	0.0000	0.0000	0.0000	3.4607	-1.7798	179.5715	36.1600	4	-310	33 
05033.126	0.0317	0.0547	0.9414	0.0000	0.0000	0.0000	3.4552	-1.7908	179.5825	36.0600	2	-310	34 
05033.285	0.0317	0.0557	0.9414	0.0000	0.0000	0.0000	3.4442	-1.7963	179.5935	36.1600	2	-311	34 
05033.354	0.0308	0.0562	0.9409	0.0000	0.0000	0.0000	3.4442	-1.8018	179.5935	36.1200	4	-311	34 
05033.448	0.0313	0.0562	0.9409	0.0000	0.0000	0.0000	3.4442	-1.8073	179.5990	36.1800	0	-309	33 
05033.581	0.0322	0.0557	0.9414	0.0000	0.0000	0.0000	3.4387	-1.8127	179.6155	36.1400	1	-307	33 
05033.621	0.0327	0.0552	0.9414	0.0000	0.0000	0.0000	3.4387	-1.8237	179.6265	36.1700	6	-311	35 
05033.652	0.0327	0.0552	0.9419	0.0000	0.0000	0.0000	3.4332	-1.8292	179.6045	36.1300	4	-309	32 
05033.685	0.0327	0.0557	0.9414	0.0000	0.0000	0.0000	3.4277	-1.8402	179.5990	36.1000	1	-306	32 
05033.810	0.0322	0.0566	0.9404	0.1831	0.0000	0.0000	3.4332	-1.8457	179.5990	36.1300	7	-307	33
