Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
03492.833	0.0139	0.0254	0.4712	0.0000	0.0000	0.0000	3.0981	-1.6370	-179.3903	36.8800	-2	-314	37 
03492.917	0.0139	0.0254	0.4709	0.0000	0.0000	0.0000	3.0981	-1.6425	-179.4012	36.9300	-3	-314	38 
03493.104	0.0139	0.0251	0.4709	0.0000	0.0000	0.0000	3.0981	-1.6425	-179.3903	36.8500	-3	-316	34 
03493.122	0.0139	0.0251	0.4709	0.0000	0.0000	0.0000	3.0927	-1.6479	-179.3848	36.8900	-2	-314	36 
03493.258	0.0137	0.0251	0.4712	0.0000	0.0000	0.0000	3.0927	-1.6479	-179.3848	36.8800	-2	-315	37 
03493.320	0.0139	0.0251	0.4712	0.0000	0.0000	0.0000	3.0872	-1.6479	-179.3848	36.8900	0	-316	37 
03493.416	0.0142	0.0251	0.4712	0.0000	0.0000	0.0000	3.0872	-1.6534	-179.3848	36.9200	-3	-314	39 
03493.522	0.0144	0.0254	0.4712	0.0000	0.0000	0.0000	3.0872	-1.6534	-179.3793	36.8600	-2	-316	33 
03493.636	0.0142	0.0254	0.4709	0.0000	0.0000	0.0000	3.0872	-1.6589	-179.3573	36.8900	-5	-316	38 
03493.742	0.0137	0.0254	0.4707	0.0000	0.0000	0.0000	3.0872	-1.6589	-179.3518	36.9700	-4	-313	37 
03493.823	0.0134	0.0254	0.4707	0.0000	0.0000	0.0000	3.0872	-1.6589	-179.3298	36.9100	-4	-313	38 
03493.927	0.0137	0.0251	0.4712	0.0000	0.0000	0.0000	3.0817	-1.6589	-179.3243	36.9600	-4	-314	36 
03494.054	0.0134	0.0251	0.4714	0.0000	0.0000	0.0000	3.0817	-1.6589	-179.3353	36.8700	-3	-316	36 
03494.188	0.0137	0.0254	0.4709	0.0000	0.0000	0.0000	3.0817	-1.6589	-179.3353	36.9400	-1	-312	38 
03494.267	0.0134	0.0254	0.4709	0.0000	0.0000	0.0000	3.0817	-1.6589	-179.3463	36.8500	-5	-314	35 
03494.392	0.0137	0.0251	0.4709	0.0000	0.0000	0.0000	3.0817	-1.6534	-179.3518	36.9500	-4	-311	33 
03494.437	0.0139	0.0251	0.4707	0.0000	0.0000	0.0000	3.0762	-1.6589	-179.3628	36.8600	-3	-314	36 
03494.584	0.0139	0.0251	0.4707	0.0000	0.0000	0.0000	3.0762	-1.6589	-179.3463	36.9200	-5	-312	35 
03494.649	0.0139	0.0251	0.4709	0.0000	0.0000	0.0000	3.0762	-1.6589	-179.3463	36.9000	-4	-312	36 
03494.752	0.0139	0.0254	0.4712	0.0000	0.0000	0.0000	3.0762	-1.6644	-179.3243	36.9500	-4	-311	37 
03494.826	0.0139	0.0254	0.4709	0.0000	0.0000	0.0000	3.0762	-1.6644	-179.3188	36.8600	-3	-311	37 
03494.938	0.0139	0.0251	0.4714	0.0000	0.0000	0.0000	3.0762	-1.6644	-179.3298	36.8700	-2	-315	37 
03495.031	0.0137	0.0251	0.4712	0.0000	0.0000	0.0000	3.0762	-1.6644	-179.3408	36.8600	-2	-316	37 
03495.122	0.0137	0.0254	0.4709	0.0000	0.0000	0.0000	3.0762	-1.6644	-179.3573	36.8500	-1	-314	38 
03495.236	0.0139	0.0254	0.4707	0.0000	0.0000	0.0000	3.0762	-1.6644	-179.3848	36.9300	-1	-315	36 
03495.344	0.0142	0.0256	0.4705	0.0000	0.0000	0.0000	3.0762	-1.6699	-179.3903	36.9300	-5	-314	35 
03495.430	0.0139	0.0254	0.4707	0.0000	0.0000	0.0000	3.0762	-1.6699	-179.3793	36.8800	-3	-315	37 
03495.521	0.0139	0.0249	0.4709	0.0000	0.0000	0.0000	3.0762	-1.6699	-179.3848	36.9000	-2	-313	37 
03495.640	0.0139	0.0251	0.4709	0.0000	0.0000	0.0000	3.0707	-1.6699	-179.3958	36.9000	-1	-316	34
