Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
06186.477	-0.0459	1.1123	-0.0879	-0.8545	12.0239	7.6294	106.2982	3.8013	-154.0228	33.1900	-78	-236	378 
06186.585	-0.0151	1.1323	0.0039	-26.7944	4.0894	10.0708	103.6890	2.6147	-154.3414	33.2000	-81	-238	382 
06186.665	0.0186	1.0557	-0.0469	-7.4463	-1.7090	0.0000	101.2061	2.1368	-155.2643	33.2200	-78	-234	382 
06186.771	0.0181	1.0381	-0.0757	2.1362	-1.2207	-1.8311	100.5798	2.1478	-156.1542	33.2500	-79	-237	380 
06186.881	0.0127	1.0454	-0.0781	2.3804	0.1221	-0.4883	100.5084	2.1423	-156.8738	33.2100	-81	-237	383 
06186.977	0.0117	1.0513	-0.0723	0.3052	0.3052	0.0610	100.2502	2.0270	-157.5165	33.2200	-79	-236	380 
06187.077	0.0122	1.0522	-0.0693	-0.4883	0.0610	0.1221	99.8328	1.8842	-158.1372	33.2000	-78	-236	381 
06187.166	0.0127	1.0513	-0.0698	-0.2441	0.0000	0.0000	99.4318	1.7633	-158.7415	33.2200	-77	-237	383 
06187.273	0.0127	1.0513	-0.0713	0.0000	0.0000	0.0000	99.0912	1.6479	-159.3073	33.1900	-81	-234	384 
06187.379	0.0122	1.0518	-0.0713	0.0000	0.0000	0.0000	98.7781	1.5326	-159.8346	33.1900	-81	-235	379 
06187.467	0.0117	1.0518	-0.0708	0.0000	0.0000	0.0000	98.4814	1.4282	-160.3180	33.1600	-79	-236	382 
06187.575	0.0122	1.0508	-0.0708	0.0000	0.0000	0.0000	98.2013	1.3239	-160.7794	33.2500	-81	-234	381 
06187.670	0.0122	1.0508	-0.0708	0.0000	0.0000	0.0000	97.9431	1.2195	-161.1804	33.1800	-83	-236	380 
06187.771	0.0122	1.0508	-0.0713	-0.0610	0.0000	0.0000	97.6959	1.1261	-161.5979	33.2300	-76	-236	383 
06187.865	0.0127	1.0513	-0.0713	0.0000	0.0000	0.0000	97.4652	1.0327	-161.9824	33.2300	-81	-233	384 
06187.969	0.0122	1.0518	-0.0708	0.0000	0.0610	0.0000	97.2510	0.9393	-162.3340	33.1900	-81	-234	382 
06188.077	0.0122	1.0518	-0.0708	0.0000	0.0000	0.0000	97.0477	0.8569	-162.6636	33.1700	-81	-236	382 
06188.169	0.0132	1.0513	-0.0713	0.0000	0.0000	0.0000	96.8555	0.7745	-162.9932	33.2500	-80	-233	383 
06188.273	0.0132	1.0513	-0.0708	0.0000	0.0000	0.0000	96.6797	0.6976	-163.2898	33.2600	-82	-236	380 
06188.432	0.0132	1.0513	-0.0703	0.0000	0.0000	0.0000	96.5094	0.6207	-163.5590	33.1900	-82	-235	383 
06188.460	0.0127	1.0518	-0.0703	0.0000	0.0000	0.0000	96.3501	0.5493	-163.8171	33.2300	-80	-230	382 
06188.603	0.0127	1.0518	-0.0708	0.0000	0.0000	0.0000	96.2018	0.4834	-164.0753	33.2000	-79	-234	383 
06188.663	0.0127	1.0513	-0.0708	0.0000	0.0000	0.0000	96.0645	0.4175	-164.3115	33.2300	-80	-235	382 
06188.791	0.0122	1.0518	-0.0708	0.0000	0.0610	0.0000	95.9326	0.3571	-164.5422	33.2000	-80	-235	382 
06188.866	0.0122	1.0518	-0.0718	0.0000	0.0610	0.0000	95.8063	0.3021	-164.7345	33.2300	-80	-236	380
