Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
05436.234	-0.3311	0.3589	0.3560	5.3711	28.7476	15.5029	3.6200	-1.1481	178.7091	34.8600	34	-310	36 
05436.336	-0.5054	0.3350	0.9805	-0.2441	-1.2207	19.7754	5.2515	2.1094	-179.3243	34.8700	39	-306	35 
05436.430	-0.5752	0.0981	0.7080	2.9297	-4.2114	4.0283	5.4272	2.8290	-178.4729	34.8200	35	-312	46 
05436.533	-0.5898	0.2153	0.7642	14.9536	-9.8267	-2.5024	6.9214	4.2792	-178.6432	34.9000	32	-304	37 
05436.637	-0.5132	0.2065	1.0161	-2.0142	-23.4985	-21.3013	8.3771	3.9386	179.9286	34.9000	39	-295	32 
05436.750	-0.3657	0.1094	1.0093	-9.9487	-12.0850	-33.5083	7.7069	3.6914	176.6272	34.8700	49	-289	29 
05436.828	-0.2788	0.0186	0.9644	-8.5449	-0.4883	-26.8555	6.1249	4.3781	172.9633	34.9000	56	-288	33 
05436.930	-0.1235	0.0322	0.9355	-1.4038	1.5259	-11.0474	5.2515	5.1031	170.8923	34.8300	54	-287	31 
05437.035	0.0688	0.0625	0.9341	2.0752	0.0610	2.6855	5.2185	4.9219	170.5737	34.9000	56	-287	31 
05437.127	0.0723	0.0625	0.9395	0.9766	-0.2441	2.7466	5.3064	4.3396	170.7770	34.8900	53	-288	29 
05437.230	0.0352	0.0557	0.9419	-0.1831	-0.0610	0.0610	5.2350	3.8727	170.8319	34.9200	52	-283	29 
05437.337	0.0273	0.0547	0.9414	-0.1831	0.0000	-0.4272	5.0977	3.5376	170.7495	34.8700	53	-288	34 
05437.435	0.0313	0.0562	0.9414	0.0000	0.0000	-0.1831	4.9878	3.2410	170.6451	34.8300	53	-283	30 
05437.536	0.0337	0.0562	0.9409	0.0000	0.0000	0.0000	4.8944	2.9388	170.5847	34.9200	53	-284	29 
05437.640	0.0337	0.0566	0.9404	0.0000	0.0000	0.0000	4.8010	2.6477	170.5023	34.8700	56	-285	29 
05437.727	0.0337	0.0566	0.9399	0.0000	0.0000	0.0000	4.7186	2.3730	170.4364	34.8500	55	-285	31 
05437.842	0.0342	0.0562	0.9409	0.0000	0.0000	0.0000	4.6417	2.1149	170.3595	34.8400	57	-287	30 
05437.928	0.0337	0.0557	0.9409	0.0000	0.0000	0.0000	4.5703	1.8677	170.2991	34.9500	51	-285	30 
05438.048	0.0337	0.0557	0.9404	0.0000	0.0000	0.0000	4.4989	1.6425	170.2771	34.9100	54	-287	32 
05438.140	0.0332	0.0562	0.9409	0.0000	0.0000	0.0000	4.4330	1.4282	170.2222	34.9100	55	-286	30 
05438.232	0.0327	0.0562	0.9404	0.0000	0.0610	0.0000	4.3726	1.2250	170.1672	34.8300	53	-284	30 
05438.355	0.0332	0.0557	0.9404	0.0000	0.0000	0.0000	4.3121	1.0437	170.1178	34.8700	54	-286	33 
05438.458	0.0332	0.0557	0.9404	0.0000	0.0000	0.0000	4.2572	0.8624	170.0739	34.8600	53	-287	31 
05438.592	0.0332	0.0557	0.9409	0.0000	0.0000	0.0000	4.2078	0.6976	170.0244	34.8600	54	-288	25 
05438.646	0.0332	0.0562	0.9409	0.0000	0.0000	0.0000	4.1583	0.5383	169.9750	34.8700	52	-285	29 
05438.758	0.0332	0.0562	0.9404	0.0000	0.0000	0.0000	4.1144	0.3900	169.9310	34.8900	56	-286	32 
05438.839	0.0332	0.0557	0.9404	0.0000	0.0000	0.0000	4.0704	0.2472	169.8871	34.8100	55	-285	29 
05438.968	0.0327	0.0562	0.9404	0.0000	0.0610	0.0000	4.0320	0.1208	169.8541	34.8800	55	-288	32 
05439.026	0.0332	0.0562	0.9409	0.0000	0.0000	0.0000	3.9935	0.0000	169.8431	34.9000	53	-285	30 
05439.129	0.0332	0.0562	0.9414	0.0000	0.0000	0.0000	3.9606	-0.1154	169.7882	34.8800	57	-287	29 
05439.234	0.0337	0.0566	0.9409	0.0000	0.0000	0.0000	3.9276	-0.2252	169.7388	34.8700	55	-285	31 
05439.334	0.0337	0.0566	0.9409	0.0000	0.0000	0.0000	3.9001	-0.3296	169.7223	34.9300	52	-286	31 
05439.464	0.0332	0.0566	0.9409	0.0000	0.0000	0.0000	3.8727	-0.4285	169.7443	34.8700	49	-287	27 
05439.539	0.0327	0.0571	0.9409	0.0000	0.0000	0.0000	3.8507	-0.5219	169.7388	34.8200	54	-287	30 
05439.642	0.0332	0.0566	0.9404	0.0000	0.0000	0.0000	3.8232	-0.6097	169.7223	34.8600	52	-285	28 
05439.734	0.0332	0.0566	0.9404	0.0000	0.0000	0.0000	3.8013	-0.6921	169.7168	34.9100	55	-286	34 
05439.837	0.0337	0.0566	0.9409	0.0000	0.0000	0.0000	3.7793	-0.7690	169.6729	34.9300	56	-287	32 
05439.946	0.0332	0.0562	0.9409	0.0000	0.0000	0.0000	3.7573	-0.8405	169.6454	34.8800	54	-285	29 
05440.048	0.0322	0.0562	0.9414	0.0000	0.0000	0.0000	3.7408	-0.9064	169.6564	34.9100	51	-289	30 
05440.158	0.0327	0.0562	0.9414	0.0000	0.0000	0.0000	3.7189	-0.9723	169.6509	34.8400	56	-286	30 
05440.241	0.0337	0.0562	0.9409	0.0000	0.0000	0.0000	3.7024	-1.0327	169.6344	34.9000	53	-283	30 
05440.332	0.0337	0.0566	0.9414	0.0000	0.0000	0.0000	3.6859	-1.0876	169.6179	34.8100	54	-285	29 
05440.432	0.0337	0.0562	0.9414	0.0000	0.0000	0.0000	3.6694	-1.1426	169.5959	34.8600	55	-284	32 
05440.528	0.0332	0.0562	0.9409	0.0000	0.0000	0.0000	3.6530	-1.1975	169.5959	34.8900	52	-290	30 
05440.629	0.0332	0.0571	0.9404	0.0000	0.0000	0.0000	3.6420	-1.2415	169.6179	34.8900	51	-286	31 
05440.733	0.0337	0.0576	0.9409	0.0000	0.0000	0.0000	3.6365	-1.2909	169.6014	34.9500	55	-283	29 
05440.860	0.0342	0.0566	0.9414	0.0000	0.0000	0.0000	3.6255	-1.3348	169.5905	34.8700	56	-284	30 
05440.940	0.0337	0.0566	0.9409	0.0000	0.0000	0.0000	3.6145	-1.3788	169.5630	34.8900	56	-285	31 
05441.025	0.0332	0.0562	0.9404	0.0000	0.0000	0.0000	3.6035	-1.4172	169.5410	34.9000	55	-285	27 
05441.128	0.0332	0.0562	0.9409	0.0000	0.0000	0.0000	3.5925	-1.4502	169.5355	34.8400	52	-288	30 
05441.236	0.0327	0.0562	0.9409	0.0000	0.0000	0.0000	3.5815	-1.4832	169.5355	34.8600	54	-284	30 
05441.340	0.0327	0.0562	0.9414	0.0000	0.0000	0.0000	3.5706	-1.5106	169.5190	34.9100	57	-286	28 
05441.440	0.0322	0.0562	0.9409	0.0000	0.0000	0.0000	3.5596	-1.5381	169.5026	34.8500	53	-288	28 
05441.527	0.0327	0.0562	0.9404	0.0000	0.0000	0.0000	3.5541	-1.5656	169.5026	34.8600	54	-286	28 
05441.638	0.0322	0.0562	0.9399	0.0000	0.0000	0.0000	3.5431	-1.5875	169.5081	34.8400	53	-286	29 
05441.729	0.0322	0.0562	0.9409	0.0000	0.0000	0.0000	3.5376	-1.6095	169.5190	34.8600	56	-287	28 
05441.835	0.0327	0.0562	0.9414	0.0000	0.0000	0.0000	3.5266	-1.6315	169.5190	34.9300	51	-286	29 
05441.928	0.0327	0.0576	0.9409	0.0000	0.0000	0.0000	3.5211	-1.6534	169.5190	34.8600	55	-282	28 
05442.035	0.0337	0.0557	0.9419	0.0000	0.0000	0.0000	3.5211	-1.6699	169.4916	34.9100	56	-284	26 
05442.142	0.0337	0.0566	0.9404	0.0000	0.0000	0.0000	3.5101	-1.6919	169.4696	34.8600	54	-287	27
