Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
06326.866	0.5903	-0.0664	0.2339	3.7231	27.2217	0.6104	1.3733	-14.6118	173.6938	32.5200	60	-292	24 
06326.969	-0.2544	0.1206	-0.0142	7.0801	44.3726	-0.5493	2.8015	-9.8438	174.0619	32.5100	66	-294	37 
06327.089	-0.3818	0.3906	0.3916	9.3384	36.8652	9.5825	4.7021	-0.8130	175.6274	32.4600	46	-300	35 
06327.201	-0.5532	0.4507	1.0229	-2.6855	-4.9438	16.3574	6.5588	1.9446	177.2754	32.5400	52	-293	29 
06327.260	-0.7637	0.0278	0.8325	-14.8926	-9.3994	8.3008	5.3723	1.9061	177.9565	32.5600	48	-307	45 
06327.367	-0.6821	0.1904	0.7192	11.8408	-1.1597	9.5825	5.7019	4.0649	178.5938	32.5400	40	-295	26 
06327.492	-0.3794	0.1392	1.0298	-6.5308	-26.7334	-5.7373	6.6302	3.7958	178.4290	32.5700	43	-293	27 
06327.561	-0.3267	0.0903	1.0640	-13.1226	-17.9443	-14.9536	5.3284	2.6367	176.6656	32.5200	43	-293	28 
06327.666	-0.4082	0.0854	0.9712	1.2207	-0.4883	-7.3853	5.0043	3.1476	175.2484	32.5200	42	-296	31 
06327.756	-0.2700	0.0674	0.9268	2.5635	2.8076	-0.3052	5.2075	4.2902	174.8035	32.4900	42	-295	27 
06327.860	0.0430	0.0591	0.9297	1.2207	0.0610	2.1362	5.3229	4.3671	174.8364	32.4800	44	-294	28 
06327.962	0.0859	0.0552	0.9395	0.1221	-0.6104	0.7324	5.2625	3.8013	174.7760	32.5100	43	-293	28 
06328.062	0.0420	0.0547	0.9429	-0.2441	-0.1831	-0.3052	5.1141	3.3234	174.5782	32.5100	45	-294	30 
06328.155	0.0234	0.0557	0.9414	-0.1221	0.0610	-0.2441	4.9878	3.0322	174.3915	32.4900	41	-293	27 
06328.267	0.0249	0.0562	0.9404	0.0000	0.0610	0.0000	4.8889	2.7850	174.2596	32.4600	40	-297	26 
06328.356	0.0293	0.0562	0.9404	0.0000	0.0000	0.0000	4.8010	2.5323	174.1223	32.5600	43	-295	28 
06328.456	0.0308	0.0562	0.9404	0.0000	0.0000	0.0000	4.7131	2.2742	173.9850	32.5200	45	-297	28 
06328.559	0.0293	0.0566	0.9404	0.0000	0.0000	0.0000	4.6362	2.0380	173.8641	32.5600	43	-295	32 
06328.661	0.0293	0.0562	0.9404	0.0000	0.0610	0.0000	4.5593	1.8182	173.7433	32.5200	43	-292	28 
06328.764	0.0298	0.0562	0.9399	0.0000	0.0000	0.0000	4.4934	1.6095	173.6389	32.4700	40	-291	29 
06328.867	0.0298	0.0552	0.9395	0.0000	0.0000	0.0000	4.4220	1.4117	173.5400	32.4500	39	-294	31 
06328.953	0.0293	0.0552	0.9404	0.0000	0.0000	0.0000	4.3616	1.2250	173.4686	32.5300	42	-292	28 
06329.057	0.0293	0.0557	0.9414	-0.0610	0.0610	-0.0610	4.2957	1.0547	173.3643	32.5100	44	-295	30 
06329.164	0.0293	0.0557	0.9404	-0.0610	0.0610	-0.0610	4.2352	0.8954	173.2819	32.4900	40	-295	30 
06329.264	0.0293	0.0557	0.9399	0.0000	0.0610	0.0000	4.1858	0.7471	173.2104	32.4700	41	-293	28 
06329.364	0.0298	0.0557	0.9399	0.0000	0.0610	0.0000	4.1364	0.6042	173.1335	32.5500	42	-294	28 
06329.471	0.0293	0.0557	0.9409	0.0000	0.0000	0.0000	4.0924	0.4669	173.0731	32.5100	42	-293	30 
06329.566	0.0293	0.0557	0.9404	0.0000	0.0000	0.0000	4.0485	0.3406	173.0127	32.4500	42	-296	28 
06329.660	0.0298	0.0562	0.9404	-0.0610	0.0000	0.0000	4.0100	0.2142	172.9633	32.6000	39	-295	29 
06329.763	0.0298	0.0566	0.9399	0.0000	0.0000	0.0000	3.9716	0.0934	172.9248	32.4800	41	-293	27 
06329.850	0.0293	0.0562	0.9399	0.0000	0.0000	0.0000	3.9386	-0.0110	172.8644	32.5900	44	-294	27 
06329.977	0.0293	0.0562	0.9399	0.0000	0.0000	0.0000	3.9056	-0.1099	172.8314	32.5300	38	-297	25 
06330.064	0.0293	0.0566	0.9399	0.0000	0.0000	0.0000	3.8782	-0.2087	172.8094	32.5500	41	-295	28
