Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
05298.672	0.0659	0.0400	0.9409	0.3052	-0.4883	0.1221	6.4545	2.6202	-170.6396	35.3000	-12	-322	34 
05298.769	0.0327	0.0562	0.9419	-0.3052	0.0000	-0.1221	6.2183	2.2906	-171.0461	35.2500	-15	-320	33 
05298.894	0.0264	0.0591	0.9409	-0.1831	0.0610	-0.0610	6.0260	2.0709	-171.4142	35.2700	-17	-322	31 
05298.958	0.0303	0.0571	0.9404	0.0000	0.0610	0.0000	5.8667	1.8622	-171.7603	35.2800	-15	-318	32 
05299.073	0.0322	0.0566	0.9404	0.0000	0.0000	0.0000	5.7184	1.6534	-172.1008	35.2100	-15	-321	31 
05299.158	0.0322	0.0557	0.9404	0.0000	0.0000	0.0000	5.5756	1.4447	-172.4030	35.2600	-14	-322	32 
05299.265	0.0313	0.0557	0.9409	0.0000	0.0000	0.0000	5.4382	1.2524	-172.7051	35.2400	-15	-322	36 
05299.372	0.0317	0.0557	0.9414	0.0000	0.0000	0.0000	5.3119	1.0767	-172.9907	35.2300	-12	-322	31 
05299.461	0.0322	0.0562	0.9414	0.0000	0.0000	0.0000	5.1965	0.9009	-173.2544	35.2700	-14	-320	33 
05299.567	0.0322	0.0566	0.9414	0.0000	0.0000	0.0000	5.0867	0.7416	-173.5016	35.3200	-12	-322	32 
05299.698	0.0322	0.0566	0.9414	0.0000	0.0000	0.0000	4.9823	0.5878	-173.7378	35.2500	-11	-319	33 
05299.789	0.0322	0.0562	0.9409	0.0000	0.0000	0.0000	4.8889	0.4395	-173.9685	35.2200	-14	-321	30 
05299.877	0.0327	0.0562	0.9409	0.0000	0.0000	0.0000	4.8010	0.3021	-174.1718	35.2200	-15	-322	32 
05299.967	0.0322	0.0557	0.9409	0.0000	0.0000	0.0000	4.7131	0.1703	-174.3530	35.2600	-14	-322	27 
05300.069	0.0317	0.0552	0.9409	0.0000	0.0000	0.0000	4.6307	0.0494	-174.5453	35.2600	-13	-322	29 
05300.160	0.0317	0.0557	0.9404	0.0000	0.0000	0.0000	4.5593	-0.0604	-174.7156	35.2300	-16	-321	32 
05300.263	0.0322	0.0562	0.9404	0.0000	0.0000	0.0000	4.4879	-0.1648	-174.8639	35.2200	-12	-320	31 
05300.369	0.0322	0.0562	0.9409	0.0000	0.0000	0.0000	4.4220	-0.2692	-175.0177	35.2600	-14	-321	31 
05300.473	0.0327	0.0557	0.9409	0.0000	0.0000	0.0000	4.3616	-0.3680	-175.1660	35.2800	-16	-319	31 
05300.565	0.0327	0.0557	0.9409	0.0000	0.0000	0.0000	4.3011	-0.4614	-175.2704	35.1800	-17	-321	29 
05300.669	0.0327	0.0562	0.9404	0.0000	0.0000	0.0000	4.2462	-0.5493	-175.3802	35.3000	-15	-318	31 
05300.769	0.0322	0.0562	0.9409	0.0000	0.0000	0.0000	4.1968	-0.6317	-175.4846	35.2800	-14	-322	32 
05300.912	0.0322	0.0562	0.9409	0.0000	0.0000	0.0000	4.1528	-0.7086	-175.5945	35.2300	-15	-321	30 
05300.961	0.0317	0.0562	0.9409	0.0000	0.0000	0.0000	4.1089	-0.7800	-175.7153	35.2200	-13	-319	30
