Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
05527.421	-0.2354	0.0820	0.9307	1.2207	4.1504	-3.4790	5.5756	4.2023	178.1488	34.6900	28	-299	33 
05527.507	0.0591	0.0601	0.9302	1.7700	0.3052	1.2817	5.7074	4.4769	177.9126	34.6200	29	-299	31 
05527.624	0.0879	0.0532	0.9390	0.4272	-0.6714	0.9766	5.6854	3.9111	177.8302	34.6200	29	-302	32 
05527.702	0.0415	0.0552	0.9429	-0.3052	-0.2441	0.0000	5.5316	3.3893	177.6874	34.6700	30	-301	33 
05527.805	0.0264	0.0571	0.9414	-0.1831	0.0000	-0.1831	5.3723	3.0652	177.4786	34.6200	28	-298	30 
05527.892	0.0288	0.0576	0.9409	0.0000	0.0610	0.0000	5.2515	2.8015	177.2864	34.6600	30	-299	30 
05528.033	0.0322	0.0576	0.9409	0.0000	0.0000	0.0000	5.1416	2.5378	177.1051	34.6400	33	-301	31 
05528.144	0.0332	0.0576	0.9409	0.0000	0.0000	0.0000	5.0372	2.2742	176.9128	34.6900	32	-300	33 
05528.211	0.0327	0.0571	0.9409	0.0000	0.0000	0.0000	4.9438	2.0270	176.7535	34.6900	31	-302	32 
05528.297	0.0322	0.0571	0.9409	0.0000	0.0610	0.0000	4.8560	1.7963	176.6107	34.6500	31	-300	32 
05528.409	0.0322	0.0576	0.9404	0.0000	0.0000	0.0000	4.7681	1.5820	176.4734	34.6700	30	-301	29 
05528.536	0.0327	0.0576	0.9404	0.0000	0.0000	0.0000	4.6912	1.3733	176.3470	34.6400	32	-300	33 
05528.615	0.0332	0.0571	0.9409	0.0000	0.0000	0.0000	4.6198	1.1810	176.2042	34.6800	31	-300	31 
05528.699	0.0337	0.0571	0.9409	0.0000	0.0000	0.0000	4.5483	0.9943	176.1053	34.6900	32	-302	34 
05528.794	0.0332	0.0571	0.9409	0.0000	0.0000	0.0000	4.4824	0.8185	176.0065	34.6200	28	-303	32 
05528.916	0.0327	0.0571	0.9409	0.0000	0.0000	0.0000	4.4220	0.6537	175.9351	34.7200	30	-302	34 
05529.065	0.0327	0.0571	0.9409	0.0000	0.0000	0.0000	4.3616	0.4999	175.8307	34.6500	29	-300	30 
05529.094	0.0327	0.0571	0.9409	0.0000	0.0000	0.0000	4.3121	0.3571	175.7373	34.6700	32	-298	32 
05529.203	0.0327	0.0576	0.9404	0.0000	0.0000	0.0000	4.2627	0.2197	175.6494	34.6400	31	-302	30 
05529.323	0.0322	0.0571	0.9404	0.0000	0.0000	0.0000	4.2133	0.0934	175.5835	34.6800	28	-302	29 
05529.425	0.0322	0.0562	0.9404	0.0000	0.0000	0.0000	4.1693	-0.0220	175.5286	34.6100	28	-303	27 
05529.498	0.0332	0.0566	0.9404	0.0000	0.0000	0.0000	4.1254	-0.1373	175.4572	34.6500	31	-301	31 
05529.598	0.0332	0.0571	0.9404	0.0000	0.0000	0.0000	4.0869	-0.2472	175.4187	34.7100	26	-302	34 
05529.690	0.0327	0.0571	0.9409	0.0000	0.0000	0.0000	4.0485	-0.3461	175.3583	34.6700	33	-300	28 
05529.801	0.0327	0.0571	0.9404	0.0000	0.0000	0.0000	4.0155	-0.4449	175.2814	34.6600	32	-303	30 
05529.891	0.0317	0.0571	0.9409	0.0000	0.0000	0.0000	3.9825	-0.5328	175.2155	34.6200	29	-300	31 
05530.003	0.0322	0.0571	0.9404	0.0000	0.0000	0.0000	3.9496	-0.6152	175.1880	34.6700	30	-302	34 
05530.095	0.0332	0.0566	0.9409	0.0000	0.0000	0.0000	3.9221	-0.6921	175.1385	34.6700	30	-299	30 
05530.237	0.0332	0.0571	0.9409	0.0000	0.0000	0.0000	3.8947	-0.7690	175.0946	34.6800	29	-299	33 
05530.306	0.0322	0.0566	0.9409	0.0000	0.0000	0.0000	3.8672	-0.8405	175.0616	34.7200	29	-298	31 
05530.395	0.0322	0.0571	0.9409	0.0000	0.0000	0.0000	3.8452	-0.9064	175.0562	34.7500	28	-296	29 
05530.499	0.0322	0.0571	0.9404	0.0000	0.0610	0.0000	3.8232	-0.9613	175.0342	34.6600	29	-302	32 
05530.606	0.0322	0.0571	0.9409	0.0000	0.0610	0.0000	3.8013	-1.0162	175.0012	34.6900	32	-305	32 
05530.695	0.0332	0.0576	0.9404	0.0000	0.0000	0.0000	3.7848	-1.0712	174.9518	34.6300	31	-302	32 
05530.799	0.0332	0.0576	0.9399	0.0000	0.0000	0.0000	3.7683	-1.1261	174.9078	34.6600	32	-302	31 
05530.893	0.0332	0.0566	0.9409	0.0000	0.0000	0.0000	3.7463	-1.1755	174.8639	34.7200	32	-301	30 
05531.004	0.0327	0.0571	0.9409	0.0000	0.0000	0.0000	3.7299	-1.2250	174.8309	34.6500	32	-301	30 
05531.096	0.0332	0.0571	0.9409	0.0000	0.0000	0.0000	3.7134	-1.2689	174.8090	34.6700	29	-302	33 
05531.206	0.0322	0.0566	0.9409	0.0000	0.0000	0.0000	3.7024	-1.3129	174.7870	34.6100	29	-303	29 
05531.297	0.0322	0.0571	0.9404	0.0000	0.0000	0.0000	3.6859	-1.3513	174.7760	34.6200	30	-301	29 
05531.404	0.0327	0.0571	0.9404	0.0000	0.0000	0.0000	3.6749	-1.3843	174.7430	34.7100	30	-299	27 
05531.498	0.0332	0.0571	0.9404	0.0000	0.0000	0.0000	3.6639	-1.4227	174.7156	34.6500	32	-300	31 
05531.637	0.0327	0.0571	0.9399	0.0000	0.0000	0.0000	3.6530	-1.4557	174.6826	34.6600	31	-299	34 
05531.751	0.0332	0.0566	0.9399	0.0000	0.0000	0.0000	3.6420	-1.4886	174.6497	34.6000	31	-302	33 
05531.819	0.0327	0.0571	0.9404	0.0000	0.0000	0.0000	3.6310	-1.5161	174.6332	34.6300	29	-301	33 
05531.908	0.0322	0.0576	0.9404	0.0000	0.0000	0.0000	3.6200	-1.5436	174.6222	34.5600	30	-300	32 
05532.006	0.0327	0.0576	0.9404	0.0000	0.0000	0.0000	3.6145	-1.5656	174.6222	34.6900	27	-300	35 
05532.145	0.0327	0.0571	0.9404	0.0000	0.0000	0.0000	3.6090	-1.5930	174.6277	34.6300	28	-300	33 
05532.200	0.0327	0.0571	0.9409	0.0000	0.0000	0.0000	3.6035	-1.6150	174.6332	34.6700	31	-299	33 
05532.360	0.0327	0.0571	0.9409	0.0000	0.0000	0.0000	3.5925	-1.6370	174.6167	34.6400	31	-303	34 
05532.394	0.0308	0.0591	0.9404	0.0000	0.0000	0.0000	3.5870	-1.6534	174.6222	34.6600	27	-302	31 
05532.502	0.0327	0.0576	0.9399	0.0000	0.0000	0.0000	3.5870	-1.6699	174.6387	34.6600	26	-300	33 
05532.622	0.0337	0.0566	0.9399	0.0000	0.0000	0.0000	3.5815	-1.6864	174.6277	34.6300	30	-302	34 
05532.713	0.0327	0.0571	0.9404	0.0000	0.0000	0.0000	3.5706	-1.7084	174.6332	34.6100	29	-299	34 
05532.790	0.0327	0.0576	0.9409	0.0000	0.0000	0.0000	3.5651	-1.7249	174.6387	34.6900	27	-299	32 
05532.923	0.0327	0.0571	0.9404	0.0000	0.0000	0.0000	3.5651	-1.7413	174.6387	34.6500	29	-301	30 
05532.992	0.0327	0.0571	0.9399	0.0000	0.0000	0.0000	3.5596	-1.7523	174.6167	34.7000	32	-300	34 
05533.130	0.0317	0.0566	0.9404	0.0000	0.0000	0.0000	3.5541	-1.7688	174.6112	34.5800	28	-299	34 
05533.198	0.0322	0.0566	0.9409	0.0000	0.0000	0.0000	3.5486	-1.7743	174.6167	34.6500	30	-298	33 
05533.336	0.0327	0.0566	0.9414	0.0000	0.0610	0.0000	3.5376	-1.7908	174.6057	34.6400	30	-300	31 
05533.399	0.0327	0.0566	0.9409	0.0000	0.0610	0.0000	3.5321	-1.7963	174.5947	34.7000	30	-300	32 
05533.518	0.0332	0.0557	0.9409	0.0000	0.0000	0.0000	3.5266	-1.8018	174.5947	34.6400	28	-300	33 
05533.595	0.0122	0.0420	0.9463	0.0000	0.0000	0.0000	3.4991	-1.7853	174.6112	34.6800	27	-300	32
