Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
05230.967	-0.3330	0.1563	-0.0273	14.9536	44.7998	16.6016	3.9276	-7.3004	176.0339	35.4600	49	-309	49 
05231.075	-0.4243	0.4434	0.4561	15.5640	28.3203	33.6914	6.9928	0.4340	179.7528	35.5100	20	-313	38 
05231.169	-0.5850	0.3940	1.0366	-12.9395	-11.5967	37.4146	8.0640	2.1368	-176.4954	35.4700	23	-314	43 
05231.297	-0.4868	0.1294	0.6357	-4.3945	-6.4697	21.4844	6.4270	1.9226	-174.4080	35.4500	7	-328	56 
05231.385	-0.4331	0.5039	0.6328	26.4893	-7.0190	18.0664	9.4812	2.7960	-172.6447	35.4900	14	-309	31 
05231.469	-0.3545	0.1987	0.9497	-30.0293	-18.0054	-4.0283	10.0745	2.1149	-172.7216	35.4000	0	-312	33 
05231.572	-0.3335	0.0474	1.0483	-30.4565	-11.1084	2.4414	6.6138	1.7743	-173.4302	35.4900	-6	-319	31 
05231.672	-0.3140	0.1211	0.9658	3.1128	-0.1831	21.4844	5.8997	2.1808	-172.2107	35.4800	-6	-319	33 
05231.773	-0.1426	0.1245	0.9302	6.3477	1.8921	15.8691	6.6687	2.7246	-170.7385	35.5000	-10	-320	33 
05231.893	0.0703	0.0601	0.9326	1.0986	0.3052	0.3052	6.9104	2.5653	-170.6396	35.5300	-9	-320	32 
05231.966	0.0752	0.0454	0.9399	-0.6714	-0.2441	-2.6245	6.6412	2.1698	-171.2659	35.4700	-10	-320	32 
05232.076	0.0352	0.0518	0.9429	-0.4272	-0.1221	-0.7935	6.3336	1.8842	-171.8427	35.4700	-8	-321	32 
05232.168	0.0264	0.0571	0.9414	0.0610	0.0610	0.3052	6.1359	1.6809	-172.2491	35.4900	-10	-321	31 
05232.274	0.0303	0.0566	0.9404	0.0610	0.0610	0.2441	5.9766	1.4941	-172.5677	35.4300	-9	-319	29 
05232.377	0.0332	0.0557	0.9404	0.0000	0.0000	0.0000	5.8228	1.3019	-172.8918	35.5400	-10	-319	30 
05232.478	0.0332	0.0557	0.9409	0.0000	0.0000	-0.0610	5.6689	1.1151	-173.2104	35.5300	-7	-315	30 
05232.590	0.0327	0.0552	0.9409	0.0000	0.0000	0.0000	5.5261	0.9393	-173.5181	35.4500	-9	-319	31 
05232.690	0.0322	0.0552	0.9404	0.0000	0.0000	0.0000	5.3943	0.7745	-173.7927	35.4800	-11	-320	29 
05232.778	0.0327	0.0557	0.9414	0.0000	0.0000	0.0000	5.2679	0.6207	-174.0344	35.4900	-11	-319	31 
05232.868	0.0327	0.0557	0.9419	0.0000	0.0000	0.0000	5.1581	0.4724	-174.2761	35.4300	-11	-318	30 
05232.970	0.0327	0.0562	0.9419	0.0000	0.0000	0.0000	5.0482	0.3296	-174.4794	35.4500	-13	-318	29 
05233.099	0.0332	0.0566	0.9419	0.0000	0.0000	0.0000	4.9493	0.1978	-174.6826	35.4400	-9	-321	30 
05233.170	0.0322	0.0557	0.9414	0.0000	0.0000	0.0000	4.8560	0.0714	-174.8804	35.4900	-11	-319	31 
05233.286	0.0322	0.0557	0.9414	0.0000	0.0000	0.0000	4.7681	-0.0385	-175.0671	35.4700	-8	-321	30
