Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
02367.945	0.0557	-0.0154	0.9958	-0.0610	0.1831	0.0000	-0.3186	-5.3339	177.7368	37.8100	36	0	0 
02367.973	0.0557	-0.0154	0.9958	-0.0610	0.1831	0.0000	-0.3186	-5.3339	177.7368	37.8600	36	0	0 
02367.973	0.0557	-0.0154	0.9958	-0.0610	0.1831	0.0000	-0.3186	-5.3284	177.7368	37.8600	36	0	0 
02367.975	0.0557	-0.0154	0.9958	-0.0610	0.1831	0.0000	-0.3241	-5.3284	177.7368	37.8700	35	0	0 
02367.986	0.0559	-0.0144	0.9954	-0.0610	0.1831	0.0000	-0.3241	-5.3284	177.7368	37.8700	34	0	0 
02367.986	0.0559	-0.0144	0.9954	-0.0610	0.1831	0.0000	-0.3241	-5.3284	177.7368	37.8700	34	0	0 
02367.988	0.0559	-0.0144	0.9954	-0.0610	0.1831	0.0000	-0.3241	-5.3284	177.7368	37.8400	34	0	0 
02367.991	0.0559	-0.0144	0.9954	-0.0610	0.1831	0.0000	-0.3241	-5.3284	177.7368	37.8400	34	0	0 
02367.991	0.0559	-0.0144	0.9954	-0.0610	0.1831	0.0000	-0.3241	-5.3284	177.7368	37.9200	34	0	0 
02367.993	0.0559	-0.0144	0.9954	-0.0610	0.1831	0.0000	-0.3241	-5.3229	177.7368	37.9200	34	0	0 
02367.996	0.0559	-0.0144	0.9954	-0.0610	0.1831	0.0000	-0.3241	-5.3229	177.7368	37.8800	35	0	0 
02367.996	0.0559	-0.0144	0.9954	-0.0610	0.1831	0.0000	-0.3241	-5.3229	177.7368	37.8800	35	0	0 
02368.001	0.0544	-0.0151	0.9966	-0.0610	0.1831	0.0000	-0.3241	-5.3229	177.7368	37.8300	35	0	0 
02368.008	0.0544	-0.0151	0.9966	-0.0610	0.1831	0.0000	-0.3241	-5.3229	177.7368	37.8300	35	0	0 
02368.008	0.0544	-0.0151	0.9966	-0.0610	0.1831	0.0000	-0.3241	-5.3229	177.7368	37.8500	35	0	0 
02368.012	0.0544	-0.0151	0.9966	-0.0610	0.1831	0.0000	-0.3241	-5.3229	177.7368	37.8500	35	0	0 
02368.027	0.0544	-0.0151	0.9966	-0.0610	0.1831	0.0000	-0.3241	-5.3174	177.7368	37.9200	36	0	0 
02368.031	0.0544	-0.0151	0.9966	-0.0610	0.1831	0.0000	-0.3241	-5.3174	177.7368	37.9200	37	0	0 
02368.031	0.0544	-0.0151	0.9966	-0.0610	0.1831	0.0000	-0.3241	-5.3174	177.7368	37.8500	37	0	0 
02368.036	0.0544	-0.0151	0.9966	-0.0610	0.1831	0.0000	-0.3296	-5.3174	177.7368	37.8500	37	0	0 
02368.043	0.0544	-0.0168	0.9958	-0.0610	0.1831	0.0000	-0.3296	-5.3174	177.7368	37.8500	37	0	0 
02368.043	0.0544	-0.0168	0.9958	-0.0610	0.1831	0.0000	-0.3296	-5.3174	177.7368	37.8500	37	0	0 
02368.051	0.0544	-0.0168	0.9958	-0.0610	0.1831	0.0000	-0.3296	-5.3119	177.7368	37.8500	38	0	0 
02368.059	0.0544	-0.0168	0.9958	-0.0610	0.1831	0.0000	-0.3296	-5.3119	177.7368	37.9000	38	0	0 
