Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
03694.278	0.0151	0.0264	0.4712	0.0000	0.0000	0.0000	4.8175	0.8899	-176.4020	36.3900	-3	-316	38 
03694.396	0.0149	0.0261	0.4712	0.0000	0.0000	0.0000	4.7186	0.7361	-176.5942	36.3600	0	-315	37 
03694.483	0.0149	0.0261	0.4709	0.0000	0.0000	0.0000	4.6252	0.5878	-176.7865	36.3300	0	-316	37 
03694.580	0.0146	0.0259	0.4707	0.0000	0.0000	0.0000	4.5319	0.4504	-176.9678	36.4000	-1	-313	38 
03694.686	0.0146	0.0259	0.4709	0.0000	0.0000	0.0000	4.4495	0.3241	-177.1326	36.3100	0	-313	36 
03694.799	0.0146	0.0259	0.4709	0.0000	0.0000	0.0000	4.3726	0.2032	-177.2974	36.4100	0	-313	36 
03694.885	0.0149	0.0259	0.4709	0.0000	0.0000	0.0000	4.2957	0.0879	-177.4512	36.3600	0	-317	37 
03694.991	0.0151	0.0264	0.4709	0.0000	0.0000	0.0000	4.2297	-0.0165	-177.5885	36.4000	-1	-315	36 
03695.099	0.0151	0.0266	0.4709	0.0000	0.0000	0.0000	4.1693	-0.1208	-177.7094	36.3000	-2	-316	37 
03695.184	0.0149	0.0266	0.4709	0.0000	0.0000	0.0000	4.1144	-0.2197	-177.8302	36.3200	0	-314	34 
03695.289	0.0146	0.0261	0.4707	0.0000	0.0000	0.0000	4.0594	-0.3131	-177.9510	36.4200	-1	-318	34 
03695.388	0.0146	0.0261	0.4709	0.0000	0.0000	0.0000	4.0045	-0.3955	-178.0609	36.3500	0	-313	37 
03695.497	0.0146	0.0261	0.4709	0.0000	0.0000	0.0000	3.9551	-0.4779	-178.1488	36.3900	-1	-314	39 
03695.584	0.0149	0.0261	0.4707	0.0000	0.0000	0.0000	3.9111	-0.5548	-178.2367	36.3600	-2	-314	36 
03695.691	0.0151	0.0261	0.4705	0.0000	0.0000	0.0000	3.8672	-0.6262	-178.3246	36.3700	0	-316	37 
03695.794	0.0151	0.0261	0.4709	0.0000	0.0000	0.0000	3.8232	-0.6976	-178.4070	36.3800	-2	-314	36 
03695.883	0.0151	0.0261	0.4712	0.0000	0.0000	0.0000	3.7848	-0.7635	-178.4949	36.3700	0	-316	37 
03696.021	0.0146	0.0264	0.4709	0.0000	0.0000	0.0000	3.7518	-0.8240	-178.5718	36.3600	1	-315	39 
03696.076	0.0146	0.0264	0.4707	0.0000	0.0000	0.0000	3.7189	-0.8789	-178.6377	36.3200	-4	-312	37 
03696.187	0.0144	0.0261	0.4705	0.0000	0.0000	0.0000	3.6859	-0.9283	-178.6981	36.3500	0	-317	37 
03696.294	0.0144	0.0259	0.4705	0.0000	0.0000	0.0000	3.6584	-0.9778	-178.7640	36.3900	-2	-312	38 
03696.383	0.0149	0.0261	0.4707	0.0000	0.0000	0.0000	3.6255	-1.0217	-178.8190	36.4200	0	-316	36 
03696.497	0.0149	0.0264	0.4707	0.0000	0.0000	0.0000	3.6035	-1.0712	-178.8574	36.3000	-1	-315	35 
03696.614	0.0149	0.0261	0.4712	0.0000	0.0000	0.0000	3.5760	-1.1096	-178.9288	36.3700	0	-310	35 
03696.682	0.0149	0.0259	0.4714	0.0000	0.0000	0.0000	3.5541	-1.1536	-178.9893	36.3300	-1	-311	38 
03696.789	0.0146	0.0264	0.4709	0.0000	0.0000	0.0000	3.5321	-1.1920	-179.0222	36.3300	-1	-317	37 
03696.879	0.0146	0.0264	0.4709	0.0000	0.0000	0.0000	3.5101	-1.2250	-179.0662	36.3300	0	-315	37 
03697.021	0.0146	0.0261	0.4707	0.0000	0.0000	0.0000	3.4937	-1.2579	-179.1101	36.3800	-1	-313	36 
03697.081	0.0146	0.0261	0.4705	0.0000	0.0000	0.0000	3.4717	-1.2854	-179.1431	36.2800	-3	-309	35 
03697.243	0.0144	0.0259	0.4700	0.0000	0.0000	0.0000	3.4552	-1.3129	-179.1595	36.3400	-3	-313	36 
03697.279	0.0144	0.0256	0.4702	0.0000	0.0000	0.0000	3.4387	-1.3403	-179.1650	36.3400	-3	-313	35 
03697.388	0.0149	0.0261	0.4712	0.0000	0.0000	0.0000	3.4222	-1.3623	-179.1925	36.3500	-1	-314	37 
03697.475	0.0146	0.0264	0.4712	0.0000	0.0000	0.0000	3.4058	-1.3898	-179.2200	36.4200	0	-314	37 
03697.605	0.0146	0.0264	0.4705	0.0000	0.0000	0.0000	3.3948	-1.4117	-179.2639	36.3300	-1	-315	36 
03697.709	0.0149	0.0261	0.4705	0.0000	0.0000	0.0000	3.3838	-1.4337	-179.2914	36.3100	0	-314	34 
03697.822	0.0149	0.0259	0.4707	0.0000	0.0000	0.0000	3.3673	-1.4557	-179.3298	36.3700	0	-314	36 
03697.891	0.0149	0.0261	0.4709	0.0000	0.0000	0.0000	3.3563	-1.4777	-179.3573	36.3400	-1	-316	35 
03697.983	0.0149	0.0261	0.4709	0.0000	0.0000	0.0000	3.3453	-1.4941	-179.3793	36.3200	-1	-315	36 
03698.103	0.0146	0.0261	0.4709	0.0000	0.0000	0.0000	3.3344	-1.5106	-179.3958	36.2900	0	-314	39 
03698.179	0.0146	0.0261	0.4709	0.0000	0.0000	0.0000	3.3234	-1.5271	-179.4122	36.3300	-4	-315	37 
03698.317	0.0146	0.0259	0.4707	0.0000	0.0000	0.0000	3.3179	-1.5436	-179.3903	36.3200	-5	-316	36 
03698.408	0.0146	0.0259	0.4707	0.0000	0.0000	0.0000	3.3069	-1.5546	-179.3903	36.3300	-2	-314	39 
03698.491	0.0146	0.0259	0.4709	0.0000	0.0000	0.0000	3.2959	-1.5710	-179.3903	36.3100	-2	-309	36 
03698.590	0.0149	0.0256	0.4712	0.0000	0.0000	0.0000	3.2849	-1.5820	-179.3958	36.3100	0	-314	34 
03698.687	0.0149	0.0256	0.4707	0.0000	0.0000	0.0000	3.2794	-1.5930	-179.4122	36.3400	-1	-313	41 
03698.796	0.0149	0.0261	0.4707	0.0000	0.0000	0.0000	3.2684	-1.6040	-179.4287	36.3500	-1	-313	36 
03698.877	0.0149	0.0261	0.4707	0.0000	0.0000	0.0000	3.2629	-1.6150	-179.4562	36.3200	0	-313	37 
03698.999	0.0149	0.0261	0.4707	0.0000	0.0000	0.0000	3.2574	-1.6260	-179.4727	36.3800	-2	-315	33 
03699.115	0.0146	0.0261	0.4707	0.0000	0.0000	0.0000	3.2520	-1.6370	-179.4946	36.3700	0	-314	36 
03699.182	0.0146	0.0259	0.4705	0.0000	0.0000	0.0000	3.2465	-1.6479	-179.5056	36.3700	-2	-313	38 
03699.308	0.0144	0.0259	0.4707	0.0000	0.0000	0.0000	3.2410	-1.6534	-179.5111	36.4100	-1	-313	35 
03699.415	0.0146	0.0261	0.4707	0.0000	0.0000	0.0000	3.2355	-1.6589	-179.5276	36.3700	0	-313	36 
03699.487	0.0149	0.0259	0.4707	0.0000	0.0000	0.0000	3.2300	-1.6699	-179.5386	36.3400	-1	-313	35 
03699.597	0.0149	0.0261	0.4707	0.0000	0.0000	0.0000	3.2245	-1.6754	-179.5276	36.3200	-2	-316	36 
03699.698	0.0146	0.0261	0.4705	0.0000	0.0000	0.0000	3.2245	-1.6809	-179.5276	36.2900	-4	-315	32 
03699.805	0.0144	0.0261	0.4709	0.0000	0.0000	0.0000	3.2190	-1.6864	-179.5276	36.3000	-1	-314	35 
03699.892	0.0144	0.0259	0.4712	0.0000	0.0000	0.0000	3.2190	-1.6919	-179.5386	36.3100	-1	-310	36 
03699.998	0.0149	0.0259	0.4709	0.0000	0.0000	0.0000	3.2135	-1.6974	-179.5551	36.2900	-1	-314	37 
03700.097	0.0149	0.0259	0.4712	0.0000	0.0000	0.0000	3.2080	-1.7029	-179.5715	36.3900	0	-315	37 
03700.183	0.0144	0.0259	0.4709	0.0000	0.0000	0.0000	3.2025	-1.7084	-179.5715	36.3400	-1	-315	36 
03700.300	0.0146	0.0256	0.4707	0.0000	0.0000	0.0000	3.1970	-1.7084	-179.5880	36.3600	1	-314	37 
03700.387	0.0149	0.0259	0.4707	0.0000	0.0000	0.0000	3.1970	-1.7139	-179.5880	36.3200	-3	-315	39 
03700.501	0.0149	0.0259	0.4707	0.0000	0.0000	0.0000	3.1915	-1.7194	-179.5990	36.3500	0	-311	36 
03700.591	0.0146	0.0259	0.4709	0.0000	0.0000	0.0000	3.1915	-1.7249	-179.6045	36.3100	-2	-314	36 
03700.695	0.0149	0.0261	0.4707	0.0000	0.0000	0.0000	3.1860	-1.7303	-179.5935	36.3300	-1	-314	34 
03700.786	0.0149	0.0261	0.4707	0.0000	0.0000	0.0000	3.1860	-1.7303	-179.6100	36.3100	-2	-315	35 
03700.908	0.0146	0.0256	0.4707	0.0000	0.0000	0.0000	3.1860	-1.7358	-179.6045	36.3500	-1	-315	37 
03700.993	0.0146	0.0256	0.4709	0.0000	0.0000	0.0000	3.1805	-1.7358	-179.6155	36.3000	-2	-315	36 
03701.132	0.0146	0.0259	0.4709	0.0000	0.0000	0.0000	3.1750	-1.7413	-179.6265	36.3100	-1	-313	38 
03701.194	0.0146	0.0261	0.4712	0.0000	0.0000	0.0000	3.1750	-1.7413	-179.6320	36.2800	-1	-311	35 
03701.285	0.0146	0.0261	0.4709	0.0000	0.0000	0.0000	3.1750	-1.7468	-179.6320	36.3500	0	-318	39 
03701.395	0.0146	0.0259	0.4707	0.0000	0.0000	0.0000	3.1750	-1.7468	-179.6484	36.3300	0	-314	39 
03701.504	0.0146	0.0259	0.4707	0.0000	0.0000	0.0000	3.1750	-1.7468	-179.6704	36.3200	1	-312	37 
03701.599	0.0146	0.0259	0.4707	0.0000	0.0000	0.0000	3.1750	-1.7523	-179.6704	36.3600	-2	-315	36 
03701.693	0.0146	0.0259	0.4707	0.0000	0.0000	0.0000	3.1696	-1.7523	-179.6704	36.3100	-1	-312	36 
03701.836	0.0146	0.0259	0.4705	0.0000	0.0000	0.0000	3.1696	-1.7523	-179.6759	36.3600	0	-312	35 
03701.924	0.0146	0.0261	0.4707	0.0000	0.0000	0.0000	3.1696	-1.7523	-179.6814	36.2800	-2	-313	37 
03701.980	0.0146	0.0264	0.4709	0.0000	0.0000	0.0000	3.1696	-1.7578	-179.6704	36.3100	-1	-314	38 
03702.099	0.0146	0.0259	0.4709	0.0000	0.0000	0.0000	3.1696	-1.7578	-179.6594	36.2900	-1	-314	37 
03702.186	0.0149	0.0256	0.4707	0.0000	0.0000	0.0000	3.1696	-1.7578	-179.6429	36.3000	-2	-315	37 
03702.305	0.0144	0.0259	0.4707	0.0000	0.0000	0.0000	3.1641	-1.7578	-179.6484	36.3700	0	-315	37 
03702.387	0.0144	0.0259	0.4707	0.0000	0.0000	0.0000	3.1641	-1.7578	-179.6594	36.3400	-1	-315	35 
03702.536	0.0149	0.0259	0.4707	0.0000	0.0000	0.0000	3.1641	-1.7578	-179.6594	36.2900	-1	-314	35 
03702.581	0.0149	0.0261	0.4709	0.0000	0.0000	0.0000	3.1641	-1.7633	-179.6539	36.3000	0	-314	36 
03702.714	0.0149	0.0261	0.4709	0.0000	0.0000	0.0000	3.1641	-1.7633	-179.6649	36.4000	0	-313	35 
03702.801	0.0149	0.0261	0.4707	0.0000	0.0000	0.0000	3.1641	-1.7688	-179.6869	36.3400	-1	-316	36 
03702.891	0.0139	0.0220	0.4692	0.0000	0.0000	0.0000	3.1476	-1.7688	-179.6979	36.3700	0	-318	36 
03703.008	0.0134	0.0273	0.4707	0.7935	-0.1831	0.0000	3.1750	-1.7688	-179.7034	36.3100	-1	-317	37 
03703.087	0.0168	0.0317	0.4722	0.9766	-0.3662	0.0000	3.3124	-1.8127	-179.7198	36.3200	1	-318	36 
03703.196	0.0166	0.0298	0.4717	0.2441	-0.1831	0.0000	3.3948	-1.8512	-179.7308	36.2800	0	-316	36 
03703.304	0.0151	0.0278	0.4712	-0.2441	0.0610	0.0000	3.3893	-1.8567	-179.7363	36.3000	0	-313	40 
03703.393	0.0151	0.0278	0.4712	-0.1831	0.0610	0.0000	3.3673	-1.8512	-179.7473	36.2800	0	-315	36 
03703.485	0.0156	0.0283	0.4712	-0.0610	0.0000	0.0000	3.3618	-1.8512	-179.7418	36.3100	-1	-315	37 
03703.594	0.0156	0.0286	0.4709	-0.0610	0.0000	0.0000	3.3618	-1.8567	-179.7473	36.3100	1	-313	35 
03703.686	0.0154	0.0283	0.4705	-0.1221	0.0000	0.0000	3.3618	-1.8567	-179.7583	36.3400	0	-315	35 
03703.816	0.0154	0.0281	0.4707	-0.1831	0.0000	0.0000	3.3508	-1.8567	-179.7583	36.3100	0	-313	38 
03703.881	0.0151	0.0273	0.4707	-0.2441	0.0610	0.0000	3.3289	-1.8512	-179.7693	36.2800	0	-315	37 
03703.991	0.0149	0.0271	0.4707	-0.3052	0.0610	0.0000	3.3014	-1.8402	-179.7803	36.3300	0	-315	36 
03704.084	0.0146	0.0269	0.4709	-0.3052	0.0610	0.0000	3.2684	-1.8347	-179.7748	36.3400	-2	-314	35 
03704.194	0.0149	0.0269	0.4709	-0.3662	0.0610	0.0000	3.2410	-1.8237	-179.7693	36.3500	0	-312	35 
03704.286	0.0142	0.0244	0.4702	-0.3662	0.0610	0.0000	3.1970	-1.8182	-179.7748	36.3000	1	-313	36 
03704.389	0.0139	0.0239	0.4700	0.0000	0.0000	0.0000	3.1641	-1.8073	-179.7858	36.3500	0	-315	37 
03704.488	0.0156	0.0286	0.4717	0.9155	-0.3052	0.0000	3.2135	-1.8182	-179.8077	36.2700	-1	-316	37 
03704.595	0.0166	0.0303	0.4719	0.8545	-0.3662	0.0000	3.3234	-1.8567	-179.8077	36.2900	0	-316	37 
03704.683	0.0166	0.0295	0.4714	0.1221	-0.1221	0.0000	3.3893	-1.8896	-179.8242	36.3300	2	-314	39 
03704.790	0.0159	0.0286	0.4712	-0.1221	0.0000	0.0000	3.4003	-1.9006	-179.8242	36.3300	-1	-315	35 
03704.922	0.0151	0.0276	0.4707	-0.2441	0.1831	0.0000	3.3783	-1.8842	-179.8242	36.2900	2	-313	37 
03704.997	0.0149	0.0276	0.4705	-0.1221	0.1221	0.0000	3.3618	-1.8677	-179.8242	36.3300	0	-314	37 
03705.085	0.0154	0.0283	0.4707	0.0000	0.0000	0.0000	3.3563	-1.8622	-179.7858	36.3600	-2	-312	38 
03705.200	0.0156	0.0283	0.4707	0.0610	-0.0610	0.0000	3.3673	-1.8677	-179.7913	36.3200	0	-316	38 
03705.287	0.0122	0.0271	0.4719	0.0000	-0.0610	0.0000	3.3728	-1.8732	-179.7858	36.3300	-1	-316	36 
03705.389	-0.0400	0.0244	0.5320	0.3052	-1.8311	0.0000	3.3398	-1.7249	-179.7748	36.3200	-8	-316	35
