Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
02177.986	0.0540	-0.0161	0.9968	0.3052	-0.2441	0.0000	-0.5328	-5.2405	177.7368	37.7700	40	0	0 
02177.986	0.0540	-0.0161	0.9968	0.3052	-0.2441	0.0000	-0.5273	-5.2460	177.7368	37.7700	39	0	0 
02178.011	0.0540	-0.0161	0.9968	0.3052	-0.2441	0.0000	-0.5273	-5.2460	177.7368	37.6200	39	0	0 
02178.011	0.0540	-0.0161	0.9968	0.3052	-0.2441	0.0000	-0.5273	-5.2460	177.7368	37.6200	40	0	0 
02178.011	0.0540	-0.0161	0.9968	0.3052	-0.2441	0.0000	-0.5219	-5.2460	177.7368	37.6700	40	0	0 
02178.021	0.0540	-0.0161	0.9968	0.3052	-0.2441	0.0000	-0.5219	-5.2515	177.7368	37.6700	41	0	0 
02178.021	0.0540	-0.0161	0.9968	0.3052	-0.2441	0.0000	-0.5219	-5.2515	177.7368	37.7100	41	0	0 
02178.021	0.0540	-0.0161	0.9968	0.3052	-0.2441	0.0000	-0.5164	-5.2515	177.7368	37.7100	41	0	0 
02178.034	0.0527	-0.0176	0.9971	0.2441	-0.1831	0.0000	-0.5164	-5.2515	177.7368	37.7100	41	0	0 
02178.034	0.0527	-0.0176	0.9971	0.2441	-0.1831	0.0000	-0.5164	-5.2515	177.7368	37.7100	41	0	0 
02178.034	0.0527	-0.0176	0.9971	0.2441	-0.1831	0.0000	-0.5164	-5.2515	177.7368	37.7100	41	0	0 
02178.064	0.0527	-0.0176	0.9971	0.2441	-0.1831	0.0000	-0.5109	-5.2570	177.7368	37.7300	40	0	0 
02178.064	0.0527	-0.0176	0.9971	0.2441	-0.1831	0.0000	-0.5109	-5.2570	177.7368	37.7300	40	0	0 
02178.064	0.0527	-0.0176	0.9971	0.2441	-0.1831	0.0000	-0.5109	-5.2570	177.7368	37.6700	40	0	0 
02178.092	0.0527	-0.0176	0.9971	0.2441	-0.1831	0.0000	-0.5109	-5.2570	177.7368	37.6700	39	0	0 
02178.093	0.0527	-0.0176	0.9971	0.2441	-0.1831	0.0000	-0.5054	-5.2570	177.7368	37.7100	39	0	0 
02178.093	0.0527	-0.0200	0.9968	0.1221	-0.1831	0.0000	-0.5054	-5.2570	177.7368	37.7100	39	0	0 
02178.099	0.0527	-0.0200	0.9968	0.1221	-0.1831	0.0000	-0.5054	-5.2570	177.7368	37.7300	40	0	0 
02178.099	0.0527	-0.0200	0.9968	0.1221	-0.1831	0.0000	-0.5054	-5.2625	177.7368	37.7300	40	0	0 
02178.099	0.0527	-0.0200	0.9968	0.1221	-0.1831	0.0000	-0.5054	-5.2625	177.7368	37.6700	40	0	0 
02178.106	0.0527	-0.0200	0.9968	0.1221	-0.1831	0.0000	-0.5054	-5.2625	177.7368	37.6700	39	0	0 
02178.106	0.0527	-0.0200	0.9968	0.1221	-0.1831	0.0000	-0.5054	-5.2625	177.7368	37.7100	39	0	0 
02178.108	0.0527	-0.0200	0.9968	0.1221	-0.1831	0.0000	-0.5054	-5.2625	177.7368	37.7100	39	0	0 
02178.108	0.0527	-0.0200	0.9968	0.1221	-0.1831	0.0000	-0.5054	-5.2625	177.7368	37.7300	39	0	0 
02178.108	0.0522	-0.0173	0.9968	0.1831	-0.1831	0.0000	-0.5054	-5.2625	177.7368	37.7300	39	0	0 
02178.118	0.0522	-0.0173	0.9968	0.1831	-0.1831	0.0000	-0.5054	-5.2679	177.7368	37.7100	39	0	0 
02178.118	0.0522	-0.0173	0.9968	0.1831	-0.1831	0.0000	-0.4999	-5.2679	177.7368	37.7100	39	0	0 
02178.118	0.0522	-0.0173	0.9968	0.1831	-0.1831	0.0000	-0.4999	-5.2679	177.7368	37.7100	38	0	0 
02178.127	0.0522	-0.0173	0.9968	0.1831	-0.1831	0.0000	-0.4999	-5.2679	177.7368	37.6600	38	0	0 
