Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
06263.167	0.5713	-0.0269	0.2275	3.1738	27.4048	-0.0610	1.7908	-14.6393	172.7545	32.8900	62	-290	27 
06263.270	-0.3892	0.1431	-0.0454	6.9580	46.5698	5.2490	3.3618	-9.1956	173.2819	32.9200	65	-295	39 
06263.380	-0.3906	0.3628	0.3989	8.3008	35.2783	14.8315	5.0372	-0.4889	175.3308	32.8900	45	-299	32 
06263.464	-0.7759	0.2495	1.1685	-12.9395	-18.3105	17.2729	6.1029	2.1149	177.2974	32.9400	49	-293	37 
06263.565	-0.6440	0.1025	0.7173	-12.3901	-7.8735	9.2773	4.9988	2.3950	178.1433	32.9200	41	-305	46 
06263.668	-0.4526	0.2075	0.7754	11.5356	-12.4512	7.0801	6.0095	3.9880	178.9124	32.8900	41	-298	29 
06263.759	-0.4399	0.0039	0.9482	-7.2021	-27.4658	-5.0659	6.4874	3.3398	178.5992	32.9000	39	-298	29 
06263.865	-0.4351	0.0830	0.9780	-6.1035	-9.6436	-10.8643	5.1855	2.5653	177.0172	32.9500	42	-294	30 
06263.995	-0.4316	0.0908	0.9482	0.4883	1.2207	-4.5776	4.9274	3.5046	175.9570	32.9200	39	-298	29 
06264.072	-0.0952	0.0703	0.9326	2.0752	2.1362	2.8687	5.1251	4.5978	175.7758	32.9300	38	-295	31 
06264.158	0.0679	0.0576	0.9365	1.2207	-0.1221	2.2583	5.2350	4.4495	175.8856	32.8900	37	-294	31 
06264.287	0.0703	0.0518	0.9414	-0.1221	-0.5493	-0.0610	5.1581	3.8342	175.7922	32.8400	39	-294	29 
06264.371	0.0361	0.0532	0.9414	-0.3052	-0.1221	-0.4272	5.0098	3.3893	175.5890	32.8500	39	-297	30 
06264.454	0.0210	0.0552	0.9404	-0.1221	0.1221	-0.1221	4.8779	3.1146	175.3967	32.9200	36	-299	30 
06264.558	0.0254	0.0557	0.9404	0.0000	0.0610	0.0000	4.7791	2.8619	175.2484	32.8600	37	-296	29 
06264.660	0.0308	0.0552	0.9414	0.0000	0.0000	0.0000	4.6912	2.5983	175.1111	32.9600	39	-297	29 
06264.764	0.0308	0.0552	0.9409	0.0000	0.0000	0.0000	4.6088	2.3401	174.9792	32.9100	38	-296	28 
06264.863	0.0293	0.0552	0.9409	0.0000	0.0610	0.0000	4.5319	2.0984	174.8474	32.9300	40	-296	29 
06264.969	0.0283	0.0552	0.9404	0.0000	0.0610	0.0000	4.4604	1.8842	174.7156	32.9300	38	-297	32 
06265.057	0.0288	0.0547	0.9409	0.0000	0.0000	0.0000	4.3890	1.6754	174.6112	32.9300	36	-294	30 
06265.166	0.0293	0.0547	0.9404	0.0000	0.0000	0.0000	4.3286	1.4777	174.5288	32.9100	37	-295	30 
06265.263	0.0293	0.0547	0.9395	0.0000	0.0000	0.0000	4.2682	1.2854	174.4464	32.9000	37	-297	31 
06265.365	0.0298	0.0547	0.9399	0.0000	0.0000	0.0000	4.2078	1.1041	174.3530	32.9100	37	-297	30 
06265.468	0.0293	0.0552	0.9404	0.0000	0.0000	0.0000	4.1583	0.9393	174.2871	32.9500	35	-297	33 
06265.568	0.0293	0.0552	0.9404	0.0000	0.0000	0.0000	4.1089	0.7800	174.2047	32.9700	38	-298	34 
06265.660	0.0293	0.0552	0.9404	0.0000	0.0000	0.0000	4.0649	0.6317	174.1168	32.9200	40	-296	32 
06265.760	0.0293	0.0552	0.9395	0.0000	0.0000	0.0000	4.0210	0.4889	174.0399	32.9400	38	-296	28 
06265.866	0.0293	0.0552	0.9395	0.0000	0.0000	0.0000	3.9825	0.3571	173.9795	32.9900	37	-298	30 
06265.970	0.0298	0.0547	0.9399	0.0000	0.0000	0.0000	3.9441	0.2307	173.9191	32.9100	37	-299	32 
06266.065	0.0298	0.0547	0.9404	0.0000	0.0000	0.0000	3.9056	0.1099	173.8641	32.9100	37	-298	30 
06266.153	0.0298	0.0552	0.9409	0.0000	0.0000	0.0000	3.8727	0.0000	173.8202	32.9500	38	-296	30 
06266.264	0.0303	0.0557	0.9409	0.0000	0.0000	0.0000	3.8397	-0.0989	173.7598	32.9200	39	-296	30 
06266.372	0.0303	0.0552	0.9404	0.0000	0.0000	0.0000	3.8123	-0.2032	173.7103	32.8800	38	-297	29 
06266.455	0.0298	0.0552	0.9399	0.0000	0.0000	0.0000	3.7848	-0.2966	173.6444	32.9100	38	-295	29 
06266.557	0.0293	0.0552	0.9399	0.0000	0.0000	0.0000	3.7573	-0.3845	173.5840	32.9200	39	-297	30 
06266.658	0.0288	0.0557	0.9399	0.0000	0.0000	0.0000	3.7354	-0.4614	173.5345	32.8800	38	-296	32 
06266.775	0.0293	0.0557	0.9399	0.0000	0.0000	0.0000	3.7189	-0.5383	173.5016	32.9400	38	-296	29 
06266.854	0.0298	0.0557	0.9395	0.0000	0.0000	0.0000	3.6969	-0.6097	173.4576	32.9200	39	-297	31 
06266.957	0.0303	0.0562	0.9399	0.0000	0.0000	0.0000	3.6804	-0.6812	173.4082	32.9200	39	-294	29
